2017-4-25 2:13:1	0.00	0.00	1.05	0.91	0.14	-0
2017-4-25 3:13:1	0.00	0.00	1.05	0.87	0.18	-1
2017-4-25 4:12:58	0.00	0.00	1.05	0.87	0.18	-1
2017-4-25 5:12:58	0.00	0.00	1.05	0.91	0.14	-0
2017-4-25 6:12:59	0.00	0.00	1.05	0.87	0.18	-1
2017-4-25 7:12:58	0.00	0.00	1.05	-2.39	3.44	-1
2017-4-25 8:12:56	0.00	0.00	1.05	-2.39	3.44	-1
2017-4-25 9:12:57	0.00	0.00	1.05	-2.39	3.44	-1
2017-4-25 10:12:58	0.00	0.00	1.05	0.87	0.18	-1
2017-4-25 11:13:1	0.00	0.00	1.05	0.87	0.18	-1
2017-4-25 12:12:59	0.00	0.00	1.05	0.87	0.18	-1
2017-4-25 13:12:58	0.00	0.00	1.05	0.87	0.18	-1
2017-4-25 14:12:56	0.00	0.00	1.05	0.87	0.18	-1
2017-4-25 15:13:0	0.00	0.00	1.05	0.87	0.18	-1
2017-4-25 16:12:59	0.00	0.00	1.05	0.91	0.14	-0
2017-4-25 17:12:57	0.00	0.00	1.05	0.87	0.18	-1
2017-4-25 18:13:1	0.00	0.00	1.05	0.87	0.18	-1
2017-4-25 19:13:0	0.00	0.00	1.05	0.87	0.18	-1
2017-4-25 20:13:0	0.00	0.00	1.05	0.87	0.18	-1
2017-4-25 21:13:0	0.00	0.00	1.05	0.87	0.18	-1
2017-4-25 22:12:59	0.00	0.00	1.05	0.87	0.18	-1
2017-4-25 23:12:57	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 1:12:58	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 2:12:56	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 3:13:0	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 4:12:59	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 5:12:57	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 6:13:0	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 7:12:58	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 8:12:59	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 9:12:57	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 10:13:0	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 11:12:57	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 12:13:0	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 13:12:59	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 14:12:58	0.00	0.00	1.05	0.91	0.14	-0
2017-4-26 15:12:56	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 16:13:0	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 17:12:58	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 18:12:57	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 19:12:57	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 20:12:57	0.00	0.00	1.05	0.87	0.18	-1
