2017-4-25 2:1:0	0.00	0.00	1.05	0.91	0.14	-0
2017-4-25 2:15:57	0.00	0.00	1.05	0.91	0.14	-0
2017-4-25 2:30:57	0.00	0.00	1.05	0.87	0.18	-1
2017-4-25 2:45:59	0.00	0.00	1.05	0.87	0.18	-1
2017-4-25 3:00:59	0.00	0.00	1.05	0.91	0.14	-0
2017-4-25 3:15:57	0.00	0.00	1.05	0.87	0.18	-1
2017-4-25 3:30:59	0.00	0.00	1.05	0.87	0.18	-1
2017-4-25 3:45:56	0.00	0.00	1.05	0.87	0.18	-1
2017-4-25 4:00:57	0.00	0.00	1.05	0.91	0.14	-0
2017-4-25 4:15:58	0.00	0.00	1.05	0.87	0.18	-1
2017-4-25 4:30:59	0.00	0.00	1.05	0.91	0.14	-0
2017-4-25 4:46:0	0.00	0.00	1.05	0.91	0.14	-0
2017-4-25 5:00:57	0.00	0.00	1.05	0.87	0.18	-1
2017-4-25 5:15:58	0.00	0.00	1.05	0.87	0.18	-1
2017-4-25 5:31:0	0.00	0.00	1.05	0.87	0.18	-1
2017-4-25 5:46:1	0.00	0.00	1.05	0.91	0.14	-0
2017-4-25 6:00:58	0.00	0.00	1.05	0.87	0.18	-1
2017-4-25 6:15:59	0.00	0.00	1.05	0.87	0.18	-1
2017-4-25 6:30:56	0.00	0.00	1.05	0.87	0.18	-1
2017-4-25 6:45:56	0.00	0.00	1.05	-2.39	3.44	-1
2017-4-25 7:00:57	0.00	0.00	1.05	-2.39	3.44	-1
2017-4-25 7:15:58	0.00	0.00	1.05	-2.39	3.44	-1
2017-4-25 7:30:59	0.00	0.00	1.05	-2.39	3.44	-1
2017-4-25 7:46:0	0.00	0.00	1.05	-2.39	3.44	-1
2017-4-25 8:1:1	0.00	0.00	1.05	-2.39	3.44	-1
2017-4-25 8:15:56	0.00	0.00	1.05	-2.39	3.44	-1
2017-4-25 8:30:57	0.00	0.00	1.05	-2.39	3.44	-1
2017-4-25 8:45:58	0.00	0.00	1.05	-2.39	3.44	-1
2017-4-25 9:00:56	0.00	0.00	1.05	-2.39	3.44	-1
2017-4-25 9:15:57	0.00	0.00	1.05	-2.39	3.44	-1
2017-4-25 9:30:58	0.00	0.00	1.05	-2.39	3.44	-1
2017-4-25 9:46:1	0.00	0.00	1.05	0.87	0.18	-1
2017-4-25 10:00:57	0.00	0.00	1.05	0.87	0.18	-1
2017-4-25 10:15:58	0.00	0.00	1.05	0.87	0.18	-1
2017-4-25 10:30:59	0.00	0.00	1.05	0.87	0.18	-1
2017-4-25 10:45:59	0.00	0.00	1.05	0.87	0.18	-1
2017-4-25 11:1:0	0.00	0.00	1.05	0.91	0.14	-0
2017-4-25 11:16:1	0.00	0.00	1.05	0.87	0.18	-1
2017-4-25 11:30:57	0.00	0.00	1.05	0.87	0.18	-1
2017-4-25 11:45:58	0.00	0.00	1.05	0.87	0.18	-1
2017-4-25 12:00:59	0.00	0.00	1.05	0.91	0.14	-0
2017-4-25 12:16:0	0.00	0.00	1.05	0.87	0.18	-1
2017-4-25 12:31:0	0.00	0.00	1.05	0.87	0.18	-1
2017-4-25 12:45:56	0.00	0.00	1.05	0.87	0.18	-1
2017-4-25 13:00:57	0.00	0.00	1.05	0.87	0.18	-1
2017-4-25 13:15:58	0.00	0.00	1.05	0.87	0.18	-1
2017-4-25 13:30:59	0.00	0.00	1.05	0.91	0.14	-0
2017-4-25 13:46:0	0.00	0.00	1.05	0.91	0.14	-0
2017-4-25 14:1:1	0.00	0.00	1.05	0.87	0.18	-1
2017-4-25 14:15:56	0.00	0.00	1.05	0.91	0.14	-0
2017-4-25 14:30:58	0.00	0.00	1.05	0.91	0.14	-0
2017-4-25 14:45:59	0.00	0.00	1.05	0.87	0.18	-1
2017-4-25 15:1:0	0.00	0.00	1.05	0.87	0.18	-1
2017-4-25 15:16:0	0.00	0.00	1.05	0.87	0.18	-1
2017-4-25 15:30:56	0.00	0.00	1.05	0.91	0.14	-0
2017-4-25 15:45:57	0.00	0.00	1.05	0.87	0.18	-1
2017-4-25 16:00:58	0.00	0.00	1.05	0.87	0.18	-1
2017-4-25 16:15:59	0.00	0.00	1.05	0.87	0.18	-1
2017-4-25 16:31:0	0.00	0.00	1.05	0.91	0.14	-0
2017-4-25 16:46:1	0.00	0.00	1.05	0.87	0.18	-1
2017-4-25 17:1:1	0.00	0.00	1.05	0.91	0.14	-0
2017-4-25 17:15:57	0.00	0.00	1.05	0.87	0.18	-1
2017-4-25 17:30:58	0.00	0.00	1.05	0.91	0.14	-0
2017-4-25 17:45:59	0.00	0.00	1.05	0.91	0.14	-0
2017-4-25 18:1:0	0.00	0.00	1.05	0.87	0.18	-1
2017-4-25 18:16:1	0.00	0.00	1.05	0.87	0.18	-1
2017-4-25 18:31:2	0.00	0.00	1.05	0.87	0.18	-1
2017-4-25 18:45:58	0.00	0.00	1.05	0.87	0.18	-1
2017-4-25 19:00:59	0.00	0.00	1.05	0.91	0.14	-0
2017-4-25 19:16:0	0.00	0.00	1.05	0.87	0.18	-1
2017-4-25 19:30:58	0.00	0.00	1.05	0.87	0.18	-1
2017-4-25 19:45:59	0.00	0.00	1.05	0.87	0.18	-1
2017-4-25 20:1:0	0.00	0.00	1.05	0.87	0.18	-1
2017-4-25 20:16:1	0.00	0.00	1.05	0.87	0.18	-1
2017-4-25 20:30:56	0.00	0.00	1.05	0.87	0.18	-1
2017-4-25 20:45:57	0.00	0.00	1.05	0.87	0.18	-1
2017-4-25 21:1:0	0.00	0.00	1.05	0.87	0.18	-1
2017-4-25 21:16:0	0.00	0.00	1.05	0.87	0.18	-1
2017-4-25 21:30:56	0.00	0.00	1.05	0.87	0.18	-1
2017-4-25 21:45:57	0.00	0.00	1.05	0.83	0.22	-1
2017-4-25 22:00:58	0.00	0.00	1.05	0.87	0.18	-1
2017-4-25 22:15:59	0.00	0.00	1.05	0.87	0.18	-1
2017-4-25 22:31:0	0.00	0.00	1.05	0.87	0.18	-1
2017-4-25 22:46:1	0.00	0.00	1.05	0.87	0.18	-1
2017-4-25 23:00:56	0.00	0.00	1.05	0.87	0.18	-1
2017-4-25 23:15:57	0.00	0.00	1.05	0.87	0.18	-1
2017-4-25 23:30:58	0.00	0.00	1.05	0.87	0.18	-1
2017-4-25 23:45:59	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 0:45:56	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 1:00:57	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 1:15:58	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 1:30:59	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 1:46:0	0.00	0.00	1.05	0.91	0.14	-0
2017-4-26 2:1:1	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 2:15:56	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 2:30:57	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 2:45:58	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 3:00:59	0.00	0.00	1.05	0.83	0.22	-1
2017-4-26 3:16:0	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 3:31:1	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 3:45:56	0.00	0.00	1.05	0.83	0.22	-1
2017-4-26 4:00:58	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 4:15:59	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 4:31:0	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 4:46:1	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 5:00:56	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 5:15:57	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 5:30:58	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 5:45:59	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 6:1:0	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 6:16:0	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 6:30:56	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 6:45:56	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 7:00:57	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 7:15:58	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 7:30:59	0.00	0.00	1.05	0.83	0.22	-1
2017-4-26 7:46:0	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 8:00:58	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 8:16:0	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 8:30:57	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 8:45:59	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 9:1:1	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 9:15:58	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 9:31:0	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 9:45:56	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 10:00:59	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 10:16:1	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 10:30:58	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 10:45:59	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 11:1:0	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 11:15:57	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 11:30:59	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 11:46:1	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 12:00:58	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 12:16:0	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 12:30:58	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 12:45:58	0.00	0.00	1.05	0.83	0.22	-1
2017-4-26 13:00:59	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 13:15:59	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 13:31:0	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 13:45:56	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 14:00:57	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 14:15:58	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 14:30:59	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 14:46:0	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 15:1:0	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 15:15:56	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 15:30:57	0.00	0.00	1.05	0.91	0.14	-0
2017-4-26 15:45:58	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 16:00:59	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 16:16:0	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 16:30:56	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 16:45:57	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 17:00:58	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 17:15:59	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 17:30:59	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 17:46:0	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 18:1:1	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 18:15:57	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 18:30:58	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 18:45:57	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 19:1:0	0.00	0.00	1.05	0.83	0.22	-1
2017-4-26 19:15:58	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 19:30:59	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 19:46:1	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 20:1:0	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 20:15:57	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 20:30:59	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 20:46:0	0.00	0.00	1.05	0.87	0.18	-1
2017-4-26 21:00:56	0.00	0.00	1.05	0.87	0.18	-1
