Datum	m3 kapljicno	m3 trata	set point	kolicina v rezervoarju	napaka	ventil
2017-4-17 4:36:27	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 4:36:32	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 4:36:37	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 4:36:42	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 4:36:47	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 4:36:52	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 4:36:57	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 4:37:2	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 4:37:7	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 4:37:12	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 4:37:17	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 4:37:22	0.00	0.00	1.05	8.11	-7.06	0
2017-4-17 4:37:27	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 4:37:32	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 4:37:37	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 4:37:42	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 4:37:47	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 4:37:52	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 4:37:57	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 4:38:2	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 4:38:7	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 4:38:12	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 4:38:17	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 4:38:22	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 4:38:27	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 4:38:32	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 4:38:37	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 4:38:42	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 4:38:47	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 4:38:52	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 4:38:57	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 4:39:2	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 4:39:7	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 4:39:12	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 4:39:17	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 4:39:22	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 4:39:27	0.00	0.00	1.05	7.99	-6.94	0
2017-4-17 4:39:32	0.00	0.00	1.05	8.02	-6.97	0
2017-4-17 4:39:37	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 4:39:42	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 4:39:47	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 4:39:52	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 4:39:57	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 4:40:2	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 4:40:7	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 4:40:12	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 4:40:17	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 4:40:22	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 4:40:27	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 4:40:32	0.00	0.00	1.05	8.02	-6.97	0
2017-4-17 4:40:37	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 4:40:42	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 4:40:47	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 4:40:53	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 4:40:58	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 4:41:3	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 4:41:8	0.00	0.00	1.05	7.97	-6.92	0
2017-4-17 4:41:13	0.00	0.00	1.05	8.11	-7.06	0
2017-4-17 4:41:18	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 4:41:23	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 4:41:28	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 4:41:33	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 4:41:38	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 4:41:43	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 4:41:48	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 4:41:53	0.00	0.00	1.05	8.11	-7.06	0
2017-4-17 4:41:58	0.00	0.00	1.05	8.11	-7.06	0
2017-4-17 4:42:3	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 4:42:8	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 4:42:13	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 4:42:18	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 4:42:23	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 4:42:28	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 4:42:33	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 4:42:38	0.00	0.00	1.05	8.02	-6.97	0
2017-4-17 4:42:43	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 4:42:48	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 4:42:53	0.00	0.00	1.05	8.02	-6.97	0
2017-4-17 4:42:58	0.00	0.00	1.05	8.02	-6.97	0
2017-4-17 4:43:3	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 4:43:8	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 4:43:13	0.00	0.00	1.05	8.11	-7.06	0
2017-4-17 4:43:18	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 4:43:23	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 4:43:28	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 4:43:33	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 4:43:38	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 4:43:43	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 4:43:48	0.00	0.00	1.05	8.01	-6.96	0
2017-4-17 4:43:53	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 4:43:58	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 4:44:3	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 4:44:8	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 4:44:13	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 4:44:18	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 4:44:23	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 4:44:28	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 4:44:33	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 4:44:38	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 4:44:43	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 4:44:48	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 4:44:53	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 4:44:58	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 4:45:3	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 4:45:8	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 4:45:13	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 4:45:18	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 4:45:23	0.00	0.00	1.05	7.96	-6.91	0
2017-4-17 4:45:28	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 4:45:33	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 4:45:38	0.00	0.00	1.05	8.11	-7.06	0
2017-4-17 4:45:43	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 4:45:48	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 4:45:53	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 4:45:58	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 4:46:3	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 4:46:8	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 4:46:13	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 4:46:18	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 4:46:23	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 4:46:28	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 4:46:33	0.00	0.00	1.05	8.01	-6.96	0
2017-4-17 4:46:38	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 4:46:43	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 4:46:48	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 4:46:53	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 4:46:58	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 4:47:3	0.00	0.00	1.05	8.00	-6.95	0
2017-4-17 4:47:8	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 4:47:13	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 4:47:18	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 4:47:23	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 4:47:28	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 4:47:33	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 4:47:38	0.00	0.00	1.05	8.11	-7.06	0
2017-4-17 4:47:43	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 4:47:48	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 4:47:53	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 4:47:58	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 4:48:3	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 4:48:8	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 4:48:13	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 4:48:18	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 4:48:23	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 4:48:28	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 4:48:33	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 4:48:38	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 4:48:43	0.00	0.00	1.05	8.15	-7.10	0
2017-4-17 4:48:48	0.00	0.00	1.05	8.02	-6.97	0
2017-4-17 4:48:53	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 4:48:58	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 4:49:3	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 4:49:8	0.00	0.00	1.05	8.13	-7.08	0
2017-4-17 4:49:13	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 4:49:18	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 4:49:23	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 4:49:28	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 4:49:33	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 4:49:38	0.00	0.00	1.05	7.99	-6.94	0
2017-4-17 4:49:43	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 4:49:48	0.00	0.00	1.05	8.18	-7.13	0
2017-4-17 4:49:53	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 4:49:58	0.00	0.00	1.05	8.11	-7.06	0
2017-4-17 4:50:3	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 4:50:8	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 4:50:13	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 4:50:18	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 4:50:23	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 4:50:28	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 4:50:33	0.00	0.00	1.05	8.02	-6.97	0
2017-4-17 4:50:38	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 4:50:43	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 4:50:48	0.00	0.00	1.05	8.02	-6.97	0
2017-4-17 4:50:53	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 4:50:58	0.00	0.00	1.05	8.02	-6.97	0
2017-4-17 4:51:3	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 4:51:8	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 4:51:13	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 4:51:18	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 4:51:23	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 4:51:28	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 4:51:33	0.00	0.00	1.05	8.01	-6.96	0
2017-4-17 4:51:38	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 4:51:43	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 4:51:49	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 4:51:54	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 4:51:59	0.00	0.00	1.05	8.12	-7.07	0
2017-4-17 4:52:4	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 4:52:9	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 4:52:14	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 4:52:19	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 4:52:24	0.00	0.00	1.05	8.02	-6.97	0
2017-4-17 4:52:29	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 4:52:34	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 4:52:39	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 4:52:44	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 4:52:49	0.00	0.00	1.05	8.11	-7.06	0
2017-4-17 4:52:54	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 4:52:59	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 4:53:4	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 4:53:9	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 4:53:14	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 4:53:19	0.00	0.00	1.05	8.02	-6.97	0
2017-4-17 4:53:24	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 4:53:29	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 4:53:34	0.00	0.00	1.05	8.02	-6.97	0
2017-4-17 4:53:39	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 4:53:44	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 4:53:49	0.00	0.00	1.05	8.02	-6.97	0
2017-4-17 4:53:54	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 4:53:59	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 4:54:4	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 4:54:9	0.00	0.00	1.05	8.01	-6.96	0
2017-4-17 4:54:14	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 4:54:19	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 4:54:24	0.00	0.00	1.05	8.11	-7.06	0
2017-4-17 4:54:29	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 4:54:34	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 4:54:39	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 4:54:44	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 4:54:49	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 4:54:54	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 4:54:59	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 4:55:4	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 4:55:9	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 4:55:14	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 4:55:19	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 4:55:24	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 4:55:29	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 4:55:34	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 4:55:39	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 4:55:44	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 4:55:49	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 4:55:54	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 4:55:59	0.00	0.00	1.05	8.11	-7.06	0
2017-4-17 4:56:4	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 4:56:9	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 4:56:14	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 4:56:19	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 4:56:24	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 4:56:29	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 4:56:34	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 4:56:39	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 4:56:44	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 4:56:49	0.00	0.00	1.05	8.01	-6.96	0
2017-4-17 4:56:54	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 4:56:59	0.00	0.00	1.05	8.02	-6.97	0
2017-4-17 4:57:4	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 4:57:9	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 4:57:14	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 4:57:19	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 4:57:24	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 4:57:29	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 4:57:34	0.00	0.00	1.05	8.11	-7.06	0
2017-4-17 4:57:39	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 4:57:44	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 4:57:49	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 4:57:54	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 4:57:59	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 4:58:4	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 4:58:9	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 4:58:14	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 4:58:19	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 4:58:24	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 4:58:29	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 4:58:34	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 4:58:39	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 4:58:44	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 4:58:49	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 4:58:54	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 4:58:59	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 4:59:4	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 4:59:9	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 4:59:14	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 4:59:19	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 4:59:24	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 4:59:29	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 4:59:34	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 4:59:39	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 4:59:44	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 4:59:49	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 4:59:54	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 4:59:59	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 4:60:4	0.00	0.00	1.05	8.02	-6.97	0
2017-4-17 4:60:9	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 4:60:14	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 4:60:19	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 4:60:24	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 4:60:29	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 4:60:34	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 4:60:39	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 4:60:44	0.00	0.00	1.05	8.12	-7.07	0
2017-4-17 4:60:49	0.00	0.00	1.05	8.01	-6.96	0
2017-4-17 4:60:54	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 4:60:59	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 5:1:4	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 5:1:9	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 5:1:14	0.00	0.00	1.05	8.11	-7.06	0
2017-4-17 5:1:19	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 5:1:24	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 5:1:29	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 5:1:34	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 5:1:39	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 5:1:44	0.00	0.00	1.05	8.01	-6.96	0
2017-4-17 5:1:49	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 5:1:54	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 5:1:59	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 5:2:4	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 5:2:9	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 5:2:14	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 5:2:19	0.00	0.00	1.05	8.02	-6.97	0
2017-4-17 5:2:24	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 5:2:29	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 5:2:34	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 5:2:39	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 5:2:45	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 5:2:50	0.00	0.00	1.05	8.02	-6.97	0
2017-4-17 5:2:55	0.00	0.00	1.05	8.01	-6.96	0
2017-4-17 5:3:0	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 5:3:5	0.00	0.00	1.05	8.01	-6.96	0
2017-4-17 5:3:10	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 5:3:15	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 5:3:20	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 5:3:25	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 5:3:30	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 5:3:35	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 5:3:40	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 5:3:45	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 5:3:50	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 5:3:55	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 5:4:0	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 5:4:5	0.00	0.00	1.05	8.01	-6.96	0
2017-4-17 5:4:10	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 5:4:15	0.00	0.00	1.05	8.01	-6.96	0
2017-4-17 5:4:20	0.00	0.00	1.05	8.02	-6.97	0
2017-4-17 5:4:25	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 5:4:30	0.00	0.00	1.05	7.94	-6.89	0
2017-4-17 5:4:35	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 5:4:40	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 5:4:45	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 5:4:50	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 5:4:55	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 5:5:0	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 5:5:5	0.00	0.00	1.05	8.11	-7.06	0
2017-4-17 5:5:10	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 5:5:15	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 5:5:20	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 5:5:25	0.00	0.00	1.05	8.01	-6.96	0
2017-4-17 5:5:30	0.00	0.00	1.05	8.01	-6.96	0
2017-4-17 5:5:35	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 5:5:40	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 5:5:45	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 5:5:50	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 5:5:55	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 5:6:0	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 5:6:5	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 5:6:10	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 5:6:15	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 5:6:20	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 5:6:25	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 5:6:30	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 5:6:35	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 5:6:40	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 5:6:45	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 5:6:50	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 5:6:55	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 5:7:0	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 5:7:5	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 5:7:10	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 5:7:15	0.00	0.00	1.05	8.13	-7.08	0
2017-4-17 5:7:20	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 5:7:25	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 5:7:30	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 5:7:35	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 5:7:40	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 5:7:45	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 5:7:50	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 5:7:55	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 5:8:0	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 5:8:5	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 5:8:10	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 5:8:15	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 5:8:20	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 5:8:25	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 5:8:30	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 5:8:35	0.00	0.00	1.05	8.02	-6.97	0
2017-4-17 5:8:40	0.00	0.00	1.05	8.07	-7.02	0
