Datum	m3 kapljicno	m3 trata	set point	kolicina v rezervoarju	napaka	ventil
2017-4-17 12:9:56	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 12:10:1	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 12:10:6	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 12:10:11	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 12:10:16	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 12:10:21	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 12:10:26	0.00	0.00	1.05	8.01	-6.96	0
2017-4-17 12:10:31	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 12:10:36	0.00	0.00	1.05	8.02	-6.97	0
2017-4-17 12:10:41	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 12:10:46	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 12:10:51	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 12:10:56	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 12:11:1	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 12:11:6	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 12:11:11	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 12:11:16	0.00	0.00	1.05	8.11	-7.06	0
2017-4-17 12:11:21	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 12:11:26	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 12:11:31	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 12:11:36	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 12:11:41	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 12:11:46	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 12:11:51	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 12:11:56	0.00	0.00	1.05	8.02	-6.97	0
2017-4-17 12:12:1	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 12:12:6	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 12:12:11	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 12:12:16	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 12:12:21	0.00	0.00	1.05	8.02	-6.97	0
2017-4-17 12:12:26	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 12:12:31	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 12:12:36	0.00	0.00	1.05	8.02	-6.97	0
2017-4-17 12:12:41	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 12:12:46	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 12:12:51	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 12:12:56	0.00	0.00	1.05	8.02	-6.97	0
2017-4-17 12:13:1	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 12:13:6	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 12:13:11	0.00	0.00	1.05	8.02	-6.97	0
2017-4-17 12:13:16	0.00	0.00	1.05	8.11	-7.06	0
2017-4-17 12:13:21	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 12:13:26	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 12:13:31	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 12:13:36	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 12:13:41	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 12:13:46	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 12:13:51	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 12:13:56	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 12:14:1	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 12:14:6	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 12:14:11	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 12:14:16	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 12:14:21	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 12:14:26	0.00	0.00	1.05	8.11	-7.06	0
2017-4-17 12:14:31	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 12:14:36	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 12:14:41	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 12:14:46	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 12:14:51	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 12:14:56	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 12:15:1	0.00	0.00	1.05	8.18	-7.13	0
2017-4-17 12:15:6	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 12:15:11	0.00	0.00	1.05	8.11	-7.06	0
2017-4-17 12:15:16	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 12:15:21	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 12:15:26	0.00	0.00	1.05	8.11	-7.06	0
2017-4-17 12:15:31	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 12:15:36	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 12:15:41	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 12:15:46	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 12:15:51	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 12:15:56	0.00	0.00	1.05	8.11	-7.06	0
2017-4-17 12:16:1	0.00	0.00	1.05	8.11	-7.06	0
2017-4-17 12:16:6	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 12:16:11	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 12:16:16	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 12:16:21	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 12:16:26	0.00	0.00	1.05	8.11	-7.06	0
2017-4-17 12:16:31	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 12:16:36	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 12:16:41	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 12:16:46	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 12:16:51	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 12:16:56	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 12:17:1	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 12:17:6	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 12:17:11	0.00	0.00	1.05	8.02	-6.97	0
2017-4-17 12:17:16	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 12:17:21	0.00	0.00	1.05	8.11	-7.06	0
2017-4-17 12:17:27	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 12:17:32	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 12:17:37	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 12:17:42	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 12:17:47	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 12:17:52	0.00	0.00	1.05	8.02	-6.97	0
2017-4-17 12:17:57	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 12:18:2	0.00	0.00	1.05	8.01	-6.96	0
2017-4-17 12:18:7	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 12:18:12	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 12:18:17	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 12:18:22	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 12:18:27	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 12:18:32	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 12:18:37	0.00	0.00	1.05	8.10	-7.05	0
