Datum	m3 kapljicno	m3 trata	set point	kolicina v rezervoarju	odstopanje	ventil
2017-4-19 24:36:8	0.00	0.00	1.05	2.08	-1.03	0
2017-4-19 24:36:13	0.00	0.00	1.05	1.91	-0.86	0
2017-4-19 24:36:18	0.00	0.00	1.05	1.91	-0.86	0
2017-4-19 24:36:23	0.00	0.00	1.05	1.91	-0.86	0
2017-4-19 24:36:28	0.00	0.00	1.05	2.08	-1.03	0
2017-4-19 24:36:33	0.00	0.00	1.05	2.08	-1.03	0
2017-4-19 24:36:38	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:36:43	0.00	0.00	1.05	1.87	-0.82	0
2017-4-19 24:36:48	0.00	0.00	1.05	1.91	-0.86	0
2017-4-19 24:36:53	0.00	0.00	1.05	1.91	-0.86	0
2017-4-19 24:36:58	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:37:3	0.00	0.00	1.05	2.00	-0.95	0
2017-4-19 24:37:8	0.00	0.00	1.05	2.00	-0.95	0
2017-4-19 24:37:13	0.00	0.00	1.05	1.91	-0.86	0
2017-4-19 24:37:18	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:37:23	0.00	0.00	1.05	2.00	-0.95	0
2017-4-19 24:37:28	0.00	0.00	1.05	1.91	-0.86	0
2017-4-19 24:37:33	0.00	0.00	1.05	2.00	-0.95	0
2017-4-19 24:37:38	0.00	0.00	1.05	2.04	-0.99	0
2017-4-19 24:37:43	0.00	0.00	1.05	1.91	-0.86	0
2017-4-19 24:37:48	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:37:53	0.00	0.00	1.05	2.00	-0.95	0
2017-4-19 24:37:58	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:38:3	0.00	0.00	1.05	2.00	-0.95	0
2017-4-19 24:38:8	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:38:13	0.00	0.00	1.05	1.91	-0.86	0
2017-4-19 24:38:18	0.00	0.00	1.05	2.00	-0.95	0
2017-4-19 24:38:23	0.00	0.00	1.05	2.00	-0.95	0
2017-4-19 24:38:28	0.00	0.00	1.05	2.00	-0.95	0
2017-4-19 24:38:33	0.00	0.00	1.05	2.00	-0.95	0
2017-4-19 24:38:38	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:38:43	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:38:48	0.00	0.00	1.05	2.00	-0.95	0
2017-4-19 24:38:53	0.00	0.00	1.05	2.00	-0.95	0
2017-4-19 24:38:58	0.00	0.00	1.05	2.00	-0.95	0
2017-4-19 24:39:3	0.00	0.00	1.05	2.04	-0.99	0
2017-4-19 24:39:8	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:39:13	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:39:18	0.00	0.00	1.05	2.00	-0.95	0
2017-4-19 24:39:23	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:39:28	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:39:33	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:39:38	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:39:43	0.00	0.00	1.05	2.00	-0.95	0
2017-4-19 24:39:48	0.00	0.00	1.05	1.91	-0.86	0
2017-4-19 24:39:53	0.00	0.00	1.05	1.91	-0.86	0
2017-4-19 24:39:59	0.00	0.00	1.05	2.08	-1.03	0
2017-4-19 24:40:4	0.00	0.00	1.05	1.91	-0.86	0
2017-4-19 24:40:9	0.00	0.00	1.05	2.04	-0.99	0
2017-4-19 24:40:14	0.00	0.00	1.05	2.08	-1.03	0
2017-4-19 24:40:19	0.00	0.00	1.05	1.91	-0.86	0
2017-4-19 24:40:24	0.00	0.00	1.05	2.08	-1.03	0
2017-4-19 24:40:29	0.00	0.00	1.05	1.91	-0.86	0
2017-4-19 24:40:34	0.00	0.00	1.05	1.91	-0.86	0
2017-4-19 24:40:39	0.00	0.00	1.05	1.91	-0.86	0
2017-4-19 24:40:44	0.00	0.00	1.05	2.00	-0.95	0
2017-4-19 24:40:49	0.00	0.00	1.05	2.00	-0.95	0
2017-4-19 24:40:54	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:40:59	0.00	0.00	1.05	2.00	-0.95	0
2017-4-19 24:41:4	0.00	0.00	1.05	2.00	-0.95	0
2017-4-19 24:41:9	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:41:14	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:41:19	0.00	0.00	1.05	2.00	-0.95	0
2017-4-19 24:41:24	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:41:29	0.00	0.00	1.05	1.87	-0.82	0
2017-4-19 24:41:34	0.00	0.00	1.05	2.04	-0.99	0
2017-4-19 24:41:39	0.00	0.00	1.05	2.04	-0.99	0
2017-4-19 24:41:44	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:41:49	0.00	0.00	1.05	2.04	-0.99	0
2017-4-19 24:41:54	0.00	0.00	1.05	2.04	-0.99	0
2017-4-19 24:41:59	0.00	0.00	1.05	1.87	-0.82	0
2017-4-19 24:42:4	0.00	0.00	1.05	2.04	-0.99	0
2017-4-19 24:42:9	0.00	0.00	1.05	1.87	-0.82	0
2017-4-19 24:42:14	0.00	0.00	1.05	1.82	-0.77	0
2017-4-19 24:42:19	0.00	0.00	1.05	2.00	-0.95	0
2017-4-19 24:42:24	0.00	0.00	1.05	2.04	-0.99	0
2017-4-19 24:42:29	0.00	0.00	1.05	1.91	-0.86	0
2017-4-19 24:42:34	0.00	0.00	1.05	2.08	-1.03	0
2017-4-19 24:42:39	0.00	0.00	1.05	2.08	-1.03	0
2017-4-19 24:42:44	0.00	0.00	1.05	2.08	-1.03	0
2017-4-19 24:42:49	0.00	0.00	1.05	1.87	-0.82	0
2017-4-19 24:42:54	0.00	0.00	1.05	2.04	-0.99	0
2017-4-19 24:42:59	0.00	0.00	1.05	2.04	-0.99	0
2017-4-19 24:43:4	0.00	0.00	1.05	2.00	-0.95	0
2017-4-19 24:43:9	0.00	0.00	1.05	2.00	-0.95	0
2017-4-19 24:43:14	0.00	0.00	1.05	1.87	-0.82	0
2017-4-19 24:43:19	0.00	0.00	1.05	2.04	-0.99	0
2017-4-19 24:43:24	0.00	0.00	1.05	1.87	-0.82	0
2017-4-19 24:43:29	0.00	0.00	1.05	2.04	-0.99	0
2017-4-19 24:43:34	0.00	0.00	1.05	2.00	-0.95	0
2017-4-19 24:43:39	0.00	0.00	1.05	2.00	-0.95	0
2017-4-19 24:43:44	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:43:49	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:43:54	0.00	0.00	1.05	2.00	-0.95	0
2017-4-19 24:43:59	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:44:4	0.00	0.00	1.05	2.04	-0.99	0
2017-4-19 24:44:9	0.00	0.00	1.05	2.00	-0.95	0
2017-4-19 24:44:14	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:44:19	0.00	0.00	1.05	2.00	-0.95	0
2017-4-19 24:44:24	0.00	0.00	1.05	2.00	-0.95	0
2017-4-19 24:44:29	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:44:34	0.00	0.00	1.05	2.00	-0.95	0
2017-4-19 24:44:39	0.00	0.00	1.05	2.04	-0.99	0
2017-4-19 24:44:44	0.00	0.00	1.05	2.04	-0.99	0
2017-4-19 24:44:49	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:44:54	0.00	0.00	1.05	2.04	-0.99	0
2017-4-19 24:44:59	0.00	0.00	1.05	2.08	-1.03	0
2017-4-19 24:45:4	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:45:9	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:45:14	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:45:19	0.00	0.00	1.05	1.91	-0.86	0
2017-4-19 24:45:24	0.00	0.00	1.05	2.08	-1.03	0
2017-4-19 24:45:29	0.00	0.00	1.05	2.04	-0.99	0
2017-4-19 24:45:34	0.00	0.00	1.05	1.87	-0.82	0
2017-4-19 24:45:39	0.00	0.00	1.05	2.04	-0.99	0
2017-4-19 24:45:44	0.00	0.00	1.05	2.04	-0.99	0
2017-4-19 24:45:49	0.00	0.00	1.05	2.17	-1.12	0
2017-4-19 24:45:54	0.00	0.00	1.05	2.04	-0.99	0
2017-4-19 24:45:59	0.00	0.00	1.05	1.87	-0.82	0
2017-4-19 24:46:4	0.00	0.00	1.05	1.87	-0.82	0
2017-4-19 24:46:9	0.00	0.00	1.05	1.87	-0.82	0
2017-4-19 24:46:14	0.00	0.00	1.05	1.91	-0.86	0
2017-4-19 24:46:19	0.00	0.00	1.05	1.87	-0.82	0
2017-4-19 24:46:24	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:46:29	0.00	0.00	1.05	1.87	-0.82	0
2017-4-19 24:46:34	0.00	0.00	1.05	2.00	-0.95	0
2017-4-19 24:46:39	0.00	0.00	1.05	2.04	-0.99	0
2017-4-19 24:46:44	0.00	0.00	1.05	1.91	-0.86	0
2017-4-19 24:46:49	0.00	0.00	1.05	2.00	-0.95	0
2017-4-19 24:46:54	0.00	0.00	1.05	2.04	-0.99	0
2017-4-19 24:46:59	0.00	0.00	1.05	1.87	-0.82	0
2017-4-19 24:47:4	0.00	0.00	1.05	2.00	-0.95	0
2017-4-19 24:47:9	0.00	0.00	1.05	2.00	-0.95	0
2017-4-19 24:47:14	0.00	0.00	1.05	2.00	-0.95	0
2017-4-19 24:47:19	0.00	0.00	1.05	2.00	-0.95	0
2017-4-19 24:47:24	0.00	0.00	1.05	2.00	-0.95	0
2017-4-19 24:47:29	0.00	0.00	1.05	2.04	-0.99	0
2017-4-19 24:47:34	0.00	0.00	1.05	1.87	-0.82	0
2017-4-19 24:47:39	0.00	0.00	1.05	1.87	-0.82	0
2017-4-19 24:47:44	0.00	0.00	1.05	2.04	-0.99	0
2017-4-19 24:47:49	0.00	0.00	1.05	1.87	-0.82	0
2017-4-19 24:47:54	0.00	0.00	1.05	2.04	-0.99	0
2017-4-19 24:47:59	0.00	0.00	1.05	1.91	-0.86	0
2017-4-19 24:48:4	0.00	0.00	1.05	2.04	-0.99	0
2017-4-19 24:48:9	0.00	0.00	1.05	1.91	-0.86	0
2017-4-19 24:48:14	0.00	0.00	1.05	1.87	-0.82	0
2017-4-19 24:48:19	0.00	0.00	1.05	2.04	-0.99	0
2017-4-19 24:48:24	0.00	0.00	1.05	1.91	-0.86	0
2017-4-19 24:48:29	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:48:34	0.00	0.00	1.05	2.00	-0.95	0
2017-4-19 24:48:39	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:48:44	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:48:49	0.00	0.00	1.05	2.04	-0.99	0
2017-4-19 24:48:54	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:48:59	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:49:4	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:49:9	0.00	0.00	1.05	2.00	-0.95	0
2017-4-19 24:49:14	0.00	0.00	1.05	2.08	-1.03	0
2017-4-19 24:49:19	0.00	0.00	1.05	2.04	-0.99	0
2017-4-19 24:49:24	0.00	0.00	1.05	2.04	-0.99	0
2017-4-19 24:49:29	0.00	0.00	1.05	1.91	-0.86	0
2017-4-19 24:49:34	0.00	0.00	1.05	2.08	-1.03	0
2017-4-19 24:49:39	0.00	0.00	1.05	1.91	-0.86	0
2017-4-19 24:49:44	0.00	0.00	1.05	1.91	-0.86	0
2017-4-19 24:49:49	0.00	0.00	1.05	2.04	-0.99	0
2017-4-19 24:49:54	0.00	0.00	1.05	1.91	-0.86	0
2017-4-19 24:49:59	0.00	0.00	1.05	1.87	-0.82	0
2017-4-19 24:50:4	0.00	0.00	1.05	2.00	-0.95	0
2017-4-19 24:50:9	0.00	0.00	1.05	2.00	-0.95	0
2017-4-19 24:50:14	0.00	0.00	1.05	1.91	-0.86	0
2017-4-19 24:50:19	0.00	0.00	1.05	1.91	-0.86	0
2017-4-19 24:50:24	0.00	0.00	1.05	1.91	-0.86	0
2017-4-19 24:50:29	0.00	0.00	1.05	1.91	-0.86	0
2017-4-19 24:50:34	0.00	0.00	1.05	2.00	-0.95	0
2017-4-19 24:50:39	0.00	0.00	1.05	2.04	-0.99	0
2017-4-19 24:50:44	0.00	0.00	1.05	1.82	-0.77	0
2017-4-19 24:50:50	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:50:55	0.00	0.00	1.05	2.00	-0.95	0
2017-4-19 24:51:0	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:51:5	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:51:10	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:51:15	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:51:20	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:51:25	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:51:30	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:51:35	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:51:40	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:51:45	0.00	0.00	1.05	2.00	-0.95	0
2017-4-19 24:51:50	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:51:55	0.00	0.00	1.05	2.04	-0.99	0
2017-4-19 24:52:0	0.00	0.00	1.05	2.04	-0.99	0
2017-4-19 24:52:5	0.00	0.00	1.05	2.04	-0.99	0
2017-4-19 24:52:10	0.00	0.00	1.05	2.04	-0.99	0
2017-4-19 24:52:15	0.00	0.00	1.05	1.87	-0.82	0
2017-4-19 24:52:20	0.00	0.00	1.05	2.04	-0.99	0
2017-4-19 24:52:25	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:52:30	0.00	0.00	1.05	1.91	-0.86	0
2017-4-19 24:52:35	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:52:40	0.00	0.00	1.05	2.00	-0.95	0
2017-4-19 24:52:45	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:52:50	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:52:55	0.00	0.00	1.05	2.00	-0.95	0
2017-4-19 24:53:0	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:53:5	0.00	0.00	1.05	2.00	-0.95	0
2017-4-19 24:53:10	0.00	0.00	1.05	2.00	-0.95	0
2017-4-19 24:53:15	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:53:20	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:53:25	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:53:30	0.00	0.00	1.05	2.04	-0.99	0
2017-4-19 24:53:35	0.00	0.00	1.05	2.00	-0.95	0
2017-4-19 24:53:40	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:53:45	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:53:50	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:53:55	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:54:0	0.00	0.00	1.05	2.00	-0.95	0
2017-4-19 24:54:5	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:54:10	0.00	0.00	1.05	2.00	-0.95	0
2017-4-19 24:54:15	0.00	0.00	1.05	2.00	-0.95	0
2017-4-19 24:54:20	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:54:25	0.00	0.00	1.05	2.00	-0.95	0
2017-4-19 24:54:30	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:54:35	0.00	0.00	1.05	2.08	-1.03	0
2017-4-19 24:54:40	0.00	0.00	1.05	1.91	-0.86	0
2017-4-19 24:54:45	0.00	0.00	1.05	2.08	-1.03	0
2017-4-19 24:54:50	0.00	0.00	1.05	2.08	-1.03	0
2017-4-19 24:54:55	0.00	0.00	1.05	2.08	-1.03	0
2017-4-19 24:55:0	0.00	0.00	1.05	2.08	-1.03	0
2017-4-19 24:55:5	0.00	0.00	1.05	1.91	-0.86	0
2017-4-19 24:55:10	0.00	0.00	1.05	2.21	-1.16	0
2017-4-19 24:55:15	0.00	0.00	1.05	1.91	-0.86	0
2017-4-19 24:55:20	0.00	0.00	1.05	2.04	-0.99	0
2017-4-19 24:55:25	0.00	0.00	1.05	1.91	-0.86	0
2017-4-19 24:55:30	0.00	0.00	1.05	2.00	-0.95	0
2017-4-19 24:55:35	0.00	0.00	1.05	2.04	-0.99	0
2017-4-19 24:55:40	0.00	0.00	1.05	1.91	-0.86	0
2017-4-19 24:55:45	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:55:50	0.00	0.00	1.05	2.04	-0.99	0
2017-4-19 24:55:55	0.00	0.00	1.05	2.04	-0.99	0
2017-4-19 24:56:0	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:56:5	0.00	0.00	1.05	2.04	-0.99	0
2017-4-19 24:56:10	0.00	0.00	1.05	2.04	-0.99	0
2017-4-19 24:56:15	0.00	0.00	1.05	2.04	-0.99	0
2017-4-19 24:56:20	0.00	0.00	1.05	2.04	-0.99	0
2017-4-19 24:56:25	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:56:30	0.00	0.00	1.05	2.04	-0.99	0
2017-4-19 24:56:35	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:56:40	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:56:45	0.00	0.00	1.05	2.04	-0.99	0
2017-4-19 24:56:50	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:56:55	0.00	0.00	1.05	1.91	-0.86	0
2017-4-19 24:57:0	0.00	0.00	1.05	2.00	-0.95	0
2017-4-19 24:57:5	0.00	0.00	1.05	1.91	-0.86	0
2017-4-19 24:57:10	0.00	0.00	1.05	2.00	-0.95	0
2017-4-19 24:57:15	0.00	0.00	1.05	2.04	-0.99	0
2017-4-19 24:57:20	0.00	0.00	1.05	1.91	-0.86	0
2017-4-19 24:57:25	0.00	0.00	1.05	2.00	-0.95	0
2017-4-19 24:57:30	0.00	0.00	1.05	2.00	-0.95	0
2017-4-19 24:57:35	0.00	0.00	1.05	1.91	-0.86	0
2017-4-19 24:57:40	0.00	0.00	1.05	2.04	-0.99	0
2017-4-19 24:57:45	0.00	0.00	1.05	1.91	-0.86	0
2017-4-19 24:57:50	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:57:55	0.00	0.00	1.05	2.04	-0.99	0
2017-4-19 24:58:0	0.00	0.00	1.05	2.04	-0.99	0
2017-4-19 24:58:5	0.00	0.00	1.05	1.91	-0.86	0
2017-4-19 24:58:10	0.00	0.00	1.05	2.00	-0.95	0
2017-4-19 24:58:15	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:58:20	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:58:25	0.00	0.00	1.05	2.00	-0.95	0
2017-4-19 24:58:30	0.00	0.00	1.05	1.91	-0.86	0
2017-4-19 24:58:35	0.00	0.00	1.05	2.00	-0.95	0
2017-4-19 24:58:40	0.00	0.00	1.05	2.00	-0.95	0
2017-4-19 24:58:45	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:58:50	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:58:55	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:59:0	0.00	0.00	1.05	1.91	-0.86	0
2017-4-19 24:59:5	0.00	0.00	1.05	2.00	-0.95	0
2017-4-19 24:59:10	0.00	0.00	1.05	2.00	-0.95	0
2017-4-19 24:59:15	0.00	0.00	1.05	2.08	-1.03	0
2017-4-19 24:59:20	0.00	0.00	1.05	1.87	-0.82	0
2017-4-19 24:59:25	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:59:30	0.00	0.00	1.05	2.04	-0.99	0
2017-4-19 24:59:35	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:59:40	0.00	0.00	1.05	2.04	-0.99	0
2017-4-19 24:59:45	0.00	0.00	1.05	1.95	-0.90	0
2017-4-19 24:59:50	0.00	0.00	1.05	1.91	-0.86	0
2017-4-19 24:59:55	0.00	0.00	1.05	2.00	-0.95	0
2017-4-19 24:60:0	0.00	0.00	1.05	2.00	-0.95	0
2017-4-19 24:60:5	0.00	0.00	1.05	1.87	-0.82	0
2017-4-19 24:60:10	0.00	0.00	1.05	2.08	-1.03	0
2017-4-19 24:60:15	0.00	0.00	1.05	2.04	-0.99	0
2017-4-19 24:60:20	0.00	0.00	1.05	2.00	-0.95	0
2017-4-19 24:60:25	0.00	0.00	1.05	1.87	-0.82	0
2017-4-19 24:60:30	0.00	0.00	1.05	1.87	-0.82	0
2017-4-19 24:60:35	0.00	0.00	1.05	1.91	-0.86	0
2017-4-19 24:60:40	0.00	0.00	1.05	1.91	-0.86	0
2017-4-19 24:60:45	0.00	0.00	1.05	1.91	-0.86	0
2017-4-19 24:60:50	0.00	0.00	1.05	2.04	-0.99	0
2017-4-19 24:60:55	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 1:1:0	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 1:1:5	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 1:1:10	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 1:1:15	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 1:1:20	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 1:1:25	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 1:1:30	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 1:1:35	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 1:1:40	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 1:1:45	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 1:1:50	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 1:1:55	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 1:2:1	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 1:2:6	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 1:2:11	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 1:2:16	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 1:2:21	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 1:2:26	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 1:2:31	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 1:2:36	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 1:2:41	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 1:2:46	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 1:2:51	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 1:2:56	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 1:3:1	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 1:3:6	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 1:3:11	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 1:3:16	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 1:3:21	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 1:3:26	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 1:3:31	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 1:3:36	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 1:3:41	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 1:3:46	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 1:3:51	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 1:3:56	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 1:4:1	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 1:4:6	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 1:4:11	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 1:4:16	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 1:4:21	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 1:4:26	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 1:4:31	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 1:4:36	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 1:4:41	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 1:4:46	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 1:4:51	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 1:4:56	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 1:5:1	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 1:5:6	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 1:5:11	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 1:5:16	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 1:5:21	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 1:5:26	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 1:5:31	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 1:5:36	0.00	0.00	1.05	1.82	-0.77	0
2017-4-20 1:5:41	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 1:5:46	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 1:5:51	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 1:5:56	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 1:6:1	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 1:6:6	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 1:6:11	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 1:6:16	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 1:6:21	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 1:6:26	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 1:6:31	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 1:6:36	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 1:6:41	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 1:6:46	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 1:6:51	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 1:6:56	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 1:7:1	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 1:7:6	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 1:7:11	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 1:7:16	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 1:7:21	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 1:7:26	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 1:7:31	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 1:7:36	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 1:7:41	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 1:7:46	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 1:7:51	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 1:7:56	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 1:8:1	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 1:8:6	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 1:8:11	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 1:8:16	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 1:8:21	0.00	0.00	1.05	1.95	-0.90	0
