Datum	m3 kapljicno	m3 trata	set point	kolicina v rezervoarju	napaka	ventil
2017-4-19 16:8:27	0,00	0,00	1,05	3,26	-2,21	0
2017-4-19 16:8:32	0,00	0,00	1,05	3,11	-2,06	0
2017-4-19 16:8:37	0,00	0,00	1,05	3,10	-2,05	0
2017-4-19 16:8:42	0,00	0,00	1,05	3,11	-2,06	0
2017-4-19 16:8:47	0,00	0,00	1,05	3,11	-2,06	0
2017-4-19 16:8:52	0,00	0,00	1,05	3,09	-2,04	0
2017-4-19 16:8:57	0,00	0,00	1,05	3,15	-2,10	0
2017-4-19 16:9:2	0,00	0,00	1,05	3,14	-2,09	0
2017-4-19 16:9:7	0,00	0,00	1,05	3,13	-2,08	0
2017-4-19 16:9:12	0,00	0,00	1,05	3,10	-2,05	0
2017-4-19 16:9:17	0,00	0,00	1,05	3,10	-2,05	0
2017-4-19 16:9:22	0,00	0,00	1,05	3,10	-2,05	0
2017-4-19 16:9:27	0,00	0,00	1,05	3,41	-2,36	0
2017-4-19 16:9:32	0,00	0,00	1,05	3,47	-2,42	0
2017-4-19 16:9:37	0,00	0,00	1,05	3,45	-2,40	0
2017-4-19 16:9:42	0,00	0,00	1,05	3,44	-2,39	0
2017-4-19 16:9:47	0,00	0,00	1,05	3,12	-2,07	0
2017-4-19 16:9:52	0,00	0,00	1,05	3,39	-2,34	0
2017-4-19 16:9:57	0,00	0,00	1,05	3,45	-2,40	0
2017-4-19 16:10:2	0,00	0,00	1,05	3,46	-2,41	0
2017-4-19 16:10:7	0,00	0,00	1,05	3,46	-2,41	0
2017-4-19 16:10:12	0,00	0,00	1,05	3,52	-2,47	0
2017-4-19 16:10:17	0,00	0,00	1,05	3,44	-2,39	0
2017-4-19 16:10:22	0,00	0,00	1,05	3,43	-2,38	0
2017-4-19 16:10:27	0,00	0,00	1,05	3,53	-2,48	0
2017-4-19 16:10:32	0,00	0,00	1,05	3,48	-2,43	0
2017-4-19 16:10:37	0,00	0,00	1,05	4,17	-3,12	0
2017-4-19 16:10:42	0,00	0,00	1,05	4,13	-3,08	0
2017-4-19 16:10:47	0,00	0,00	1,05	4,09	-3,04	0
2017-4-19 16:10:52	0,00	0,00	1,05	4,15	-3,10	0
2017-4-19 16:10:57	0,00	0,00	1,05	4,13	-3,08	0
2017-4-19 16:11:2	0,00	0,00	1,05	4,11	-3,06	0
2017-4-19 16:11:7	0,00	0,00	1,05	4,13	-3,08	0
2017-4-19 16:11:12	0,00	0,00	1,05	4,09	-3,04	0
2017-4-19 16:11:17	0,00	0,00	1,05	3,11	-2,06	0
2017-4-19 16:11:22	0,00	0,00	1,05	3,12	-2,07	0
2017-4-19 16:11:27	0,00	0,00	1,05	3,11	-2,06	0
2017-4-19 16:11:32	0,00	0,00	1,05	3,14	-2,09	0
2017-4-19 16:11:37	0,00	0,00	1,05	3,14	-2,09	0
2017-4-19 16:11:42	0,00	0,00	1,05	3,08	-2,03	0
2017-4-19 16:11:47	0,00	0,00	1,05	3,13	-2,08	0
2017-4-19 16:11:52	0,00	0,00	1,05	3,13	-2,08	0
2017-4-19 16:11:57	0,00	0,00	1,05	3,08	-2,03	0
2017-4-19 16:12:2	0,00	0,00	1,05	3,14	-2,09	0
2017-4-19 16:12:7	0,00	0,00	1,05	3,10	-2,05	0
2017-4-19 16:12:12	0,00	0,00	1,05	3,08	-2,03	0
2017-4-19 16:12:18	0,00	0,00	1,05	3,13	-2,08	0
2017-4-19 16:12:23	0,00	0,00	1,05	3,09	-2,04	0
2017-4-19 16:12:28	0,00	0,00	1,05	3,12	-2,07	0
2017-4-19 16:12:33	0,00	0,00	1,05	3,16	-2,11	0
2017-4-19 16:12:38	0,00	0,00	1,05	3,12	-2,07	0
2017-4-19 16:12:43	0,00	0,00	1,05	3,14	-2,09	0
2017-4-19 16:12:48	0,00	0,00	1,05	3,45	-2,40	0
2017-4-19 16:12:53	0,00	0,00	1,05	3,44	-2,39	0
2017-4-19 16:12:58	0,00	0,00	1,05	3,44	-2,39	0
2017-4-19 16:13:3	0,00	0,00	1,05	3,43	-2,38	0
2017-4-19 16:13:8	0,00	0,00	1,05	3,43	-2,38	0
2017-4-19 16:13:13	0,00	0,00	1,05	3,14	-2,09	0
2017-4-19 16:13:18	0,00	0,00	1,05	3,08	-2,03	0
2017-4-19 16:13:23	0,00	0,00	1,05	3,16	-2,11	0
2017-4-19 16:13:28	0,00	0,00	1,05	3,09	-2,04	0
2017-4-19 16:13:33	0,00	0,00	1,05	3,08	-2,03	0
2017-4-19 16:13:38	0,00	0,00	1,05	3,15	-2,10	0
2017-4-19 16:13:43	0,00	0,00	1,05	3,10	-2,05	0
2017-4-19 16:13:48	0,00	0,00	1,05	3,09	-2,04	0
2017-4-19 16:13:53	0,00	0,00	1,05	3,14	-2,09	0
2017-4-19 16:13:58	0,00	0,00	1,05	4,08	-3,03	0
2017-4-19 16:14:3	0,00	0,00	1,05	4,17	-3,12	0
2017-4-19 16:14:8	0,00	0,00	1,05	4,13	-3,08	0
2017-4-19 16:14:13	0,00	0,00	1,05	4,11	-3,06	0
2017-4-19 16:14:18	0,00	0,00	1,05	4,13	-3,08	0
2017-4-19 16:14:23	0,00	0,00	1,05	4,11	-3,06	0
2017-4-19 16:14:28	0,00	0,00	1,05	4,11	-3,06	0
2017-4-19 16:14:33	0,00	0,00	1,05	4,10	-3,05	0
2017-4-19 16:14:38	0,00	0,00	1,05	4,13	-3,08	0
2017-4-19 16:14:43	0,00	0,00	1,05	4,14	-3,09	0
2017-4-19 16:14:48	0,00	0,00	1,05	4,13	-3,08	0
2017-4-19 16:14:53	0,00	0,00	1,05	4,14	-3,09	0
2017-4-19 16:14:58	0,00	0,00	1,05	4,06	-3,01	0
2017-4-19 16:15:3	0,00	0,00	1,05	3,83	-2,78	0
2017-4-19 16:15:8	0,00	0,00	1,05	3,52	-2,47	0
2017-4-19 16:15:13	0,00	0,00	1,05	3,44	-2,39	0
2017-4-19 16:15:18	0,00	0,00	1,05	3,43	-2,38	0
2017-4-19 16:15:23	0,00	0,00	1,05	3,31	-2,26	0
2017-4-19 16:15:28	0,00	0,00	1,05	3,18	-2,13	0
2017-4-19 16:15:33	0,00	0,00	1,05	3,17	-2,12	0
2017-4-19 16:15:38	0,00	0,00	1,05	3,10	-2,05	0
2017-4-19 16:15:43	0,00	0,00	1,05	3,16	-2,11	0
2017-4-19 16:15:48	0,00	0,00	1,05	3,34	-2,29	0
2017-4-19 16:15:53	0,00	0,00	1,05	3,30	-2,25	0
2017-4-19 16:15:58	0,00	0,00	1,05	3,35	-2,30	0
2017-4-19 16:16:3	0,00	0,00	1,05	3,34	-2,29	0
2017-4-19 16:16:8	0,00	0,00	1,05	3,48	-2,43	0
2017-4-19 16:16:13	0,00	0,00	1,05	4,28	-3,23	0
2017-4-19 16:16:18	0,00	0,00	1,05	4,30	-3,25	0
2017-4-19 16:16:23	0,00	0,00	1,05	4,28	-3,23	0
2017-4-19 16:16:28	0,00	0,00	1,05	4,26	-3,21	0
2017-4-19 16:16:33	0,00	0,00	1,05	4,28	-3,23	0
2017-4-19 16:16:38	0,00	0,00	1,05	4,29	-3,24	0
2017-4-19 16:16:43	0,00	0,00	1,05	4,28	-3,23	0
2017-4-19 16:16:48	0,00	0,00	1,05	4,22	-3,17	0
2017-4-19 16:16:53	0,00	0,00	1,05	4,34	-3,29	0
2017-4-19 16:16:58	0,00	0,00	1,05	4,35	-3,30	0
2017-4-19 16:17:3	0,00	0,00	1,05	4,25	-3,20	0
2017-4-19 16:17:8	0,00	0,00	1,05	4,32	-3,27	0
2017-4-19 16:17:13	0,00	0,00	1,05	4,23	-3,18	0
2017-4-19 16:17:18	0,00	0,00	1,05	4,25	-3,20	0
2017-4-19 16:17:23	0,00	0,00	1,05	4,25	-3,20	0
2017-4-19 16:17:28	0,00	0,00	1,05	4,25	-3,20	0
2017-4-19 16:17:33	0,00	0,00	1,05	4,26	-3,21	0
2017-4-19 16:17:38	0,00	0,00	1,05	4,25	-3,20	0
2017-4-19 16:17:43	0,00	0,00	1,05	4,22	-3,17	0
2017-4-19 16:17:48	0,00	0,00	1,05	4,32	-3,27	0
2017-4-19 16:17:53	0,00	0,00	1,05	4,32	-3,27	0
2017-4-19 16:17:58	0,00	0,00	1,05	4,19	-3,14	0
2017-4-19 16:18:3	0,00	0,00	1,05	4,22	-3,17	0
2017-4-19 16:18:8	0,00	0,00	1,05	4,21	-3,16	0
2017-4-19 16:18:13	0,00	0,00	1,05	4,23	-3,18	0
2017-4-19 16:18:18	0,00	0,00	1,05	4,22	-3,17	0
2017-4-19 16:18:23	0,00	0,00	1,05	4,32	-3,27	0
2017-4-19 16:18:28	0,00	0,00	1,05	4,23	-3,18	0
2017-4-19 16:18:33	0,00	0,00	1,05	4,33	-3,28	0
2017-4-19 16:18:38	0,00	0,00	1,05	4,30	-3,25	0
2017-4-19 16:18:43	0,00	0,00	1,05	4,23	-3,18	0
2017-4-19 16:18:48	0,00	0,00	1,05	4,32	-3,27	0
2017-4-19 16:18:53	0,00	0,00	1,05	4,29	-3,24	0
2017-4-19 16:18:58	0,00	0,00	1,05	4,24	-3,19	0
2017-4-19 16:19:3	0,00	0,00	1,05	4,21	-3,16	0
2017-4-19 16:19:8	0,00	0,00	1,05	4,23	-3,18	0
2017-4-19 16:19:13	0,00	0,00	1,05	4,22	-3,17	0
2017-4-19 16:19:18	0,00	0,00	1,05	4,33	-3,28	0
2017-4-19 16:19:23	0,00	0,00	1,05	4,24	-3,19	0
2017-4-19 16:19:28	0,00	0,00	1,05	4,34	-3,29	0
2017-4-19 16:19:33	0,00	0,00	1,05	4,28	-3,23	0
2017-4-19 16:19:38	0,00	0,00	1,05	4,24	-3,19	0
2017-4-19 16:19:43	0,00	0,00	1,05	4,32	-3,27	0
2017-4-19 16:19:48	0,00	0,00	1,05	4,33	-3,28	0
2017-4-19 16:19:53	0,00	0,00	1,05	4,23	-3,18	0
2017-4-19 16:19:58	0,00	0,00	1,05	4,32	-3,27	0
2017-4-19 16:20:3	0,00	0,00	1,05	4,22	-3,17	0
2017-4-19 16:20:8	0,00	0,00	1,05	4,24	-3,19	0
2017-4-19 16:20:13	0,00	0,00	1,05	4,25	-3,20	0
2017-4-19 16:20:18	0,00	0,00	1,05	4,19	-3,14	0
2017-4-19 16:20:23	0,00	0,00	1,05	4,21	-3,16	0
2017-4-19 16:20:28	0,00	0,00	1,05	4,32	-3,27	0
2017-4-19 16:20:33	0,00	0,00	1,05	4,23	-3,18	0
2017-4-19 16:20:38	0,00	0,00	1,05	4,32	-3,27	0
2017-4-19 16:20:43	0,00	0,00	1,05	4,33	-3,28	0
2017-4-19 16:20:48	0,00	0,00	1,05	4,30	-3,25	0
2017-4-19 16:20:53	0,00	0,00	1,05	4,29	-3,24	0
2017-4-19 16:20:58	0,00	0,00	1,05	4,28	-3,23	0
2017-4-19 16:21:3	0,00	0,00	1,05	4,28	-3,23	0
2017-4-19 16:21:8	0,00	0,00	1,05	4,30	-3,25	0
2017-4-19 16:21:13	0,00	0,00	1,05	4,27	-3,22	0
2017-4-19 16:21:18	0,00	0,00	1,05	4,30	-3,25	0
2017-4-19 16:21:23	0,00	0,00	1,05	4,27	-3,22	0
2017-4-19 16:21:28	0,00	0,00	1,05	4,28	-3,23	0
2017-4-19 16:21:33	0,00	0,00	1,05	4,27	-3,22	0
2017-4-19 16:21:38	0,00	0,00	1,05	4,28	-3,23	0
2017-4-19 16:21:43	0,00	0,00	1,05	4,26	-3,21	0
2017-4-19 16:21:48	0,00	0,00	1,05	4,22	-3,17	0
2017-4-19 16:21:53	0,00	0,00	1,05	4,29	-3,24	0
2017-4-19 16:21:58	0,00	0,00	1,05	4,25	-3,20	0
2017-4-19 16:22:3	0,00	0,00	1,05	4,28	-3,23	0
2017-4-19 16:22:8	0,00	0,00	1,05	4,30	-3,25	0
2017-4-19 16:22:13	0,00	0,00	1,05	4,27	-3,22	0
2017-4-19 16:22:18	0,00	0,00	1,05	4,28	-3,23	0
2017-4-19 16:22:23	0,00	0,00	1,05	4,28	-3,23	0
2017-4-19 16:22:29	0,00	0,00	1,05	4,30	-3,25	0
2017-4-19 16:22:34	0,00	0,00	1,05	4,22	-3,17	0
2017-4-19 16:22:39	0,00	0,00	1,05	4,23	-3,18	0
2017-4-19 16:22:44	0,00	0,00	1,05	4,33	-3,28	0
2017-4-19 16:22:49	0,00	0,00	1,05	4,34	-3,29	0
2017-4-19 16:22:54	0,00	0,00	1,05	4,23	-3,18	0
2017-4-19 16:22:59	0,00	0,00	1,05	4,34	-3,29	0
2017-4-19 16:23:4	0,00	0,00	1,05	4,23	-3,18	0
2017-4-19 16:23:9	0,00	0,00	1,05	4,24	-3,19	0
2017-4-19 16:23:14	0,00	0,00	1,05	4,34	-3,29	0
2017-4-19 16:23:19	0,00	0,00	1,05	4,23	-3,18	0
2017-4-19 16:23:24	0,00	0,00	1,05	4,24	-3,19	0
2017-4-19 16:23:29	0,00	0,00	1,05	4,28	-3,23	0
2017-4-19 16:23:34	0,00	0,00	1,05	4,24	-3,19	0
2017-4-19 16:23:39	0,00	0,00	1,05	4,26	-3,21	0
2017-4-19 16:23:44	0,00	0,00	1,05	4,24	-3,19	0
2017-4-19 16:23:49	0,00	0,00	1,05	4,29	-3,24	0
2017-4-19 16:23:54	0,00	0,00	1,05	4,24	-3,19	0
2017-4-19 16:23:59	0,00	0,00	1,05	4,20	-3,15	0
2017-4-19 16:24:4	0,00	0,00	1,05	4,32	-3,27	0
2017-4-19 16:24:9	0,00	0,00	1,05	4,21	-3,16	0
2017-4-19 16:24:14	0,00	0,00	1,05	4,32	-3,27	0
2017-4-19 16:24:19	0,00	0,00	1,05	4,32	-3,27	0
2017-4-19 16:24:24	0,00	0,00	1,05	4,23	-3,18	0
2017-4-19 16:24:29	0,00	0,00	1,05	4,32	-3,27	0
2017-4-19 16:24:34	0,00	0,00	1,05	4,23	-3,18	0
2017-4-19 16:24:39	0,00	0,00	1,05	4,21	-3,16	0
2017-4-19 16:24:44	0,00	0,00	1,05	4,25	-3,20	0
2017-4-19 16:24:49	0,00	0,00	1,05	4,36	-3,31	0
2017-4-19 16:24:54	0,00	0,00	1,05	4,27	-3,22	0
2017-4-19 16:24:59	0,00	0,00	1,05	4,28	-3,23	0
2017-4-19 16:25:4	0,00	0,00	1,05	4,29	-3,24	0
2017-4-19 16:25:9	0,00	0,00	1,05	4,23	-3,18	0
2017-4-19 16:25:14	0,00	0,00	1,05	4,28	-3,23	0
2017-4-19 16:25:19	0,00	0,00	1,05	4,34	-3,29	0
2017-4-19 16:25:24	0,00	0,00	1,05	4,33	-3,28	0
2017-4-19 16:25:29	0,00	0,00	1,05	4,34	-3,29	0
2017-4-19 16:25:34	0,00	0,00	1,05	4,34	-3,29	0
2017-4-19 16:25:39	0,00	0,00	1,05	4,28	-3,23	0
2017-4-19 16:25:44	0,00	0,00	1,05	4,28	-3,23	0
2017-4-19 16:25:49	0,00	0,00	1,05	4,32	-3,27	0
2017-4-19 16:25:54	0,00	0,00	1,05	4,25	-3,20	0
2017-4-19 16:25:59	0,00	0,00	1,05	4,26	-3,21	0
2017-4-19 16:26:4	0,00	0,00	1,05	4,33	-3,28	0
2017-4-19 16:26:9	0,00	0,00	1,05	4,32	-3,27	0
2017-4-19 16:26:14	0,00	0,00	1,05	4,23	-3,18	0
2017-4-19 16:26:19	0,00	0,00	1,05	4,34	-3,29	0
2017-4-19 16:26:24	0,00	0,00	1,05	4,34	-3,29	0
2017-4-19 16:26:29	0,00	0,00	1,05	4,34	-3,29	0
2017-4-19 16:26:34	0,00	0,00	1,05	4,34	-3,29	0
2017-4-19 16:26:39	0,00	0,00	1,05	4,24	-3,19	0
2017-4-19 16:26:44	0,00	0,00	1,05	4,35	-3,30	0
2017-4-19 16:26:49	0,00	0,00	1,05	4,32	-3,27	0
2017-4-19 16:26:54	0,00	0,00	1,05	4,26	-3,21	0
2017-4-19 16:26:59	0,00	0,00	1,05	4,30	-3,25	0
2017-4-19 16:27:4	0,00	0,00	1,05	4,23	-3,18	0
2017-4-19 16:27:9	0,00	0,00	1,05	4,23	-3,18	0
2017-4-19 16:27:14	0,00	0,00	1,05	4,34	-3,29	0
2017-4-19 16:27:19	0,00	0,00	1,05	4,25	-3,20	0
2017-4-19 16:27:24	0,00	0,00	1,05	4,23	-3,18	0
2017-4-19 16:27:29	0,00	0,00	1,05	4,23	-3,18	0
2017-4-19 16:27:34	0,00	0,00	1,05	4,34	-3,29	0
2017-4-19 16:27:39	0,00	0,00	1,05	4,26	-3,21	0
2017-4-19 16:27:44	0,00	0,00	1,05	4,24	-3,19	0
2017-4-19 16:27:49	0,00	0,00	1,05	4,34	-3,29	0
2017-4-19 16:27:54	0,00	0,00	1,05	4,24	-3,19	0
2017-4-19 16:27:59	0,00	0,00	1,05	4,32	-3,27	0
2017-4-19 16:28:4	0,00	0,00	1,05	4,31	-3,26	0
2017-4-19 16:28:9	0,00	0,00	1,05	4,30	-3,25	0
2017-4-19 16:28:14	0,00	0,00	1,05	4,31	-3,26	0
2017-4-19 16:28:19	0,00	0,00	1,05	4,32	-3,27	0
2017-4-19 16:28:24	0,00	0,00	1,05	4,30	-3,25	0
2017-4-19 16:28:29	0,00	0,00	1,05	4,27	-3,22	0
2017-4-19 16:28:34	0,00	0,00	1,05	4,28	-3,23	0
2017-4-19 16:28:39	0,00	0,00	1,05	4,32	-3,27	0
2017-4-19 16:28:44	0,00	0,00	1,05	4,33	-3,28	0
2017-4-19 16:28:49	0,00	0,00	1,05	4,30	-3,25	0
2017-4-19 16:28:54	0,00	0,00	1,05	4,26	-3,21	0
2017-4-19 16:28:59	0,00	0,00	1,05	4,28	-3,23	0
2017-4-19 16:29:4	0,00	0,00	1,05	4,30	-3,25	0
2017-4-19 16:29:9	0,00	0,00	1,05	4,26	-3,21	0
2017-4-19 16:29:14	0,00	0,00	1,05	4,28	-3,23	0
2017-4-19 16:29:19	0,00	0,00	1,05	4,29	-3,24	0
2017-4-19 16:29:24	0,00	0,00	1,05	4,28	-3,23	0
2017-4-19 16:29:29	0,00	0,00	1,05	4,27	-3,22	0
2017-4-19 16:29:34	0,00	0,00	1,05	4,29	-3,24	0
2017-4-19 16:29:39	0,00	0,00	1,05	4,24	-3,19	0
2017-4-19 16:29:44	0,00	0,00	1,05	4,24	-3,19	0
2017-4-19 16:29:49	0,00	0,00	1,05	4,30	-3,25	0
2017-4-19 16:29:54	0,00	0,00	1,05	4,22	-3,17	0
2017-4-19 16:29:59	0,00	0,00	1,05	4,21	-3,16	0
2017-4-19 16:30:4	0,00	0,00	1,05	4,32	-3,27	0
2017-4-19 16:30:9	0,00	0,00	1,05	4,28	-3,23	0
2017-4-19 16:30:14	0,00	0,00	1,05	4,30	-3,25	0
2017-4-19 16:30:19	0,00	0,00	1,05	4,29	-3,24	0
2017-4-19 16:30:24	0,00	0,00	1,05	4,30	-3,25	0
2017-4-19 16:30:29	0,00	0,00	1,05	4,30	-3,25	0
2017-4-19 16:30:34	0,00	0,00	1,05	4,23	-3,18	0
2017-4-19 16:30:39	0,00	0,00	1,05	4,23	-3,18	0
2017-4-19 16:30:44	0,00	0,00	1,05	4,23	-3,18	0
2017-4-19 16:30:49	0,00	0,00	1,05	4,32	-3,27	0
2017-4-19 16:30:54	0,00	0,00	1,05	4,31	-3,26	0
2017-4-19 16:30:59	0,00	0,00	1,05	4,31	-3,26	0
2017-4-19 16:31:4	0,00	0,00	1,05	4,23	-3,18	0
2017-4-19 16:31:9	0,00	0,00	1,05	4,32	-3,27	0
2017-4-19 16:31:14	0,00	0,00	1,05	4,29	-3,24	0
2017-4-19 16:31:19	0,00	0,00	1,05	4,28	-3,23	0
2017-4-19 16:31:24	0,00	0,00	1,05	4,27	-3,22	0
2017-4-19 16:31:29	0,00	0,00	1,05	4,29	-3,24	0
2017-4-19 16:31:34	0,00	0,00	1,05	4,23	-3,18	0
2017-4-19 16:31:39	0,00	0,00	1,05	4,21	-3,16	0
2017-4-19 16:31:44	0,00	0,00	1,05	4,30	-3,25	0
2017-4-19 16:31:49	0,00	0,00	1,05	4,22	-3,17	0
2017-4-19 16:31:54	0,00	0,00	1,05	4,21	-3,16	0
2017-4-19 16:31:59	0,00	0,00	1,05	4,31	-3,26	0
2017-4-19 16:32:4	0,00	0,00	1,05	4,23	-3,18	0
2017-4-19 16:32:9	0,00	0,00	1,05	4,28	-3,23	0
2017-4-19 16:32:14	0,00	0,00	1,05	4,29	-3,24	0
2017-4-19 16:32:19	0,00	0,00	1,05	4,26	-3,21	0
2017-4-19 16:32:24	0,00	0,00	1,05	4,29	-3,24	0
2017-4-19 16:32:29	0,00	0,00	1,05	4,25	-3,20	0
2017-4-19 16:32:34	0,00	0,00	1,05	4,25	-3,20	0
2017-4-19 16:32:39	0,00	0,00	1,05	4,30	-3,25	0
2017-4-19 16:32:44	0,00	0,00	1,05	4,16	-3,11	0
2017-4-19 16:32:49	0,00	0,00	1,05	4,20	-3,15	0
2017-4-19 16:32:54	0,00	0,00	1,05	4,31	-3,26	0
2017-4-19 16:32:59	0,00	0,00	1,05	4,21	-3,16	0
2017-4-19 16:33:4	0,00	0,00	1,05	4,32	-3,27	0
2017-4-19 16:33:9	0,00	0,00	1,05	4,32	-3,27	0
2017-4-19 16:33:14	0,00	0,00	1,05	4,31	-3,26	0
2017-4-19 16:33:20	0,00	0,00	1,05	4,31	-3,26	0
2017-4-19 16:33:25	0,00	0,00	1,05	4,32	-3,27	0
2017-4-19 16:33:30	0,00	0,00	1,05	4,32	-3,27	0
2017-4-19 16:33:35	0,00	0,00	1,05	4,25	-3,20	0
2017-4-19 16:33:40	0,00	0,00	1,05	4,34	-3,29	0
2017-4-19 16:33:45	0,00	0,00	1,05	4,32	-3,27	0
2017-4-19 16:33:50	0,00	0,00	1,05	4,32	-3,27	0
2017-4-19 16:33:55	0,00	0,00	1,05	4,32	-3,27	0
2017-4-19 16:34:0	0,00	0,00	1,05	4,23	-3,18	0
2017-4-19 16:34:5	0,00	0,00	1,05	4,34	-3,29	0
2017-4-19 16:34:10	0,00	0,00	1,05	4,34	-3,29	0
2017-4-19 16:34:15	0,00	0,00	1,05	4,23	-3,18	0
2017-4-19 16:34:20	0,00	0,00	1,05	4,25	-3,20	0
2017-4-19 16:34:25	0,00	0,00	1,05	4,24	-3,19	0
2017-4-19 16:34:30	0,00	0,00	1,05	4,23	-3,18	0
2017-4-19 16:34:35	0,00	0,00	1,05	4,21	-3,16	0
2017-4-19 16:34:40	0,00	0,00	1,05	4,32	-3,27	0
2017-4-19 16:34:45	0,00	0,00	1,05	4,25	-3,20	0
2017-4-19 16:34:50	0,00	0,00	1,05	4,25	-3,20	0
2017-4-19 16:34:55	0,00	0,00	1,05	4,27	-3,22	0
2017-4-19 16:35:0	0,00	0,00	1,05	4,28	-3,23	0
2017-4-19 16:35:5	0,00	0,00	1,05	4,30	-3,25	0
2017-4-19 16:35:10	0,00	0,00	1,05	4,27	-3,22	0
2017-4-19 16:35:15	0,00	0,00	1,05	4,29	-3,24	0
2017-4-19 16:35:20	0,00	0,00	1,05	4,26	-3,21	0
2017-4-19 16:35:25	0,00	0,00	1,05	4,27	-3,22	0
2017-4-19 16:35:30	0,00	0,00	1,05	4,26	-3,21	0
2017-4-19 16:35:35	0,00	0,00	1,05	4,30	-3,25	0
2017-4-19 16:35:40	0,00	0,00	1,05	4,33	-3,28	0
2017-4-19 16:35:45	0,00	0,00	1,05	4,27	-3,22	0
2017-4-19 16:35:50	0,00	0,00	1,05	4,23	-3,18	0
2017-4-19 16:35:55	0,00	0,00	1,05	4,28	-3,23	0
2017-4-19 16:36:0	0,00	0,00	1,05	4,34	-3,29	0
2017-4-19 16:36:5	0,00	0,00	1,05	4,25	-3,20	0
2017-4-19 16:36:10	0,00	0,00	1,05	4,36	-3,31	0
2017-4-19 16:36:15	0,00	0,00	1,05	4,33	-3,28	0
2017-4-19 16:36:20	0,00	0,00	1,05	4,26	-3,21	0
