Datum	m3 kapljicno	m3 trata	set point	kolicina v rezervoarju	napaka	ventil
2017-4-18 10:37:15	0,00	0,00	1,05	8,07	-7,02	0
2017-4-18 10:37:20	0,00	0,00	1,05	8,02	-6,97	0
2017-4-18 10:37:25	0,00	0,00	1,05	8,06	-7,01	0
2017-4-18 10:37:30	0,00	0,00	1,05	8,09	-7,04	0
2017-4-18 10:37:35	0,00	0,00	1,05	8,09	-7,04	0
2017-4-18 10:37:40	0,00	0,00	1,05	8,08	-7,03	0
2017-4-18 10:37:45	0,00	0,00	1,05	8,08	-7,03	0
2017-4-18 10:37:50	0,00	0,00	1,05	8,10	-7,05	0
2017-4-18 10:37:55	0,00	0,00	1,05	8,10	-7,05	0
2017-4-18 10:38:0	0,00	0,00	1,05	8,06	-7,01	0
2017-4-18 10:38:5	0,00	0,00	1,05	8,05	-7,00	0
2017-4-18 10:38:10	0,00	0,00	1,05	8,09	-7,04	0
2017-4-18 10:38:15	0,00	0,00	1,05	8,09	-7,04	0
2017-4-18 10:38:20	0,00	0,00	1,05	8,04	-6,99	0
2017-4-18 10:38:25	0,00	0,00	1,05	8,10	-7,05	0
2017-4-18 10:38:30	0,00	0,00	1,05	8,09	-7,04	0
2017-4-18 10:38:35	0,00	0,00	1,05	8,03	-6,98	0
2017-4-18 10:38:40	0,00	0,00	1,05	8,10	-7,05	0
2017-4-18 10:38:45	0,00	0,00	1,05	8,05	-7,00	0
2017-4-18 10:38:50	0,00	0,00	1,05	8,05	-7,00	0
2017-4-18 10:38:55	0,00	0,00	1,05	7,98	-6,93	0
2017-4-18 10:39:0	0,00	0,00	1,05	8,07	-7,02	0
2017-4-18 10:39:5	0,00	0,00	1,05	8,07	-7,02	0
2017-4-18 10:39:10	0,00	0,00	1,05	8,07	-7,02	0
2017-4-18 10:39:15	0,00	0,00	1,05	8,02	-6,97	0
2017-4-18 10:39:20	0,00	0,00	1,05	8,03	-6,98	0
2017-4-18 10:39:25	0,00	0,00	1,05	8,08	-7,03	0
2017-4-18 10:39:30	0,00	0,00	1,05	8,03	-6,98	0
2017-4-18 10:39:35	0,00	0,00	1,05	8,04	-6,99	0
2017-4-18 10:39:41	0,00	0,00	1,05	8,09	-7,04	0
2017-4-18 10:39:46	0,00	0,00	1,05	8,05	-7,00	0
2017-4-18 10:39:51	0,00	0,00	1,05	8,10	-7,05	0
2017-4-18 10:39:56	0,00	0,00	1,05	8,10	-7,05	0
2017-4-18 10:40:1	0,00	0,00	1,05	8,10	-7,05	0
2017-4-18 10:40:6	0,00	0,00	1,05	8,11	-7,06	0
2017-4-18 10:40:11	0,00	0,00	1,05	8,08	-7,03	0
2017-4-18 10:40:16	0,00	0,00	1,05	8,10	-7,05	0
2017-4-18 10:40:21	0,00	0,00	1,05	8,08	-7,03	0
2017-4-18 10:40:26	0,00	0,00	1,05	8,02	-6,97	0
2017-4-18 10:40:31	0,00	0,00	1,05	8,10	-7,05	0
2017-4-18 10:40:36	0,00	0,00	1,05	8,10	-7,05	0
2017-4-18 10:40:41	0,00	0,00	1,05	8,02	-6,97	0
2017-4-18 10:40:46	0,00	0,00	1,05	8,08	-7,03	0
2017-4-18 10:40:51	0,00	0,00	1,05	8,06	-7,01	0
2017-4-18 10:40:56	0,00	0,00	1,05	8,02	-6,97	0
2017-4-18 10:41:1	0,00	0,00	1,05	8,07	-7,02	0
2017-4-18 10:41:6	0,00	0,00	1,05	8,06	-7,01	0
2017-4-18 10:41:11	0,00	0,00	1,05	8,06	-7,01	0
2017-4-18 10:41:16	0,00	0,00	1,05	8,06	-7,01	0
2017-4-18 10:41:21	0,00	0,00	1,05	8,08	-7,03	0
2017-4-18 10:41:26	0,00	0,00	1,05	8,05	-7,00	0
2017-4-18 10:41:31	0,00	0,00	1,05	8,03	-6,98	0
2017-4-18 10:41:36	0,00	0,00	1,05	8,02	-6,97	0
2017-4-18 10:41:41	0,00	0,00	1,05	8,07	-7,02	0
2017-4-18 10:41:46	0,00	0,00	1,05	8,03	-6,98	0
2017-4-18 10:41:51	0,00	0,00	1,05	8,07	-7,02	0
2017-4-18 10:41:56	0,00	0,00	1,05	8,02	-6,97	0
2017-4-18 10:42:1	0,00	0,00	1,05	8,08	-7,03	0
2017-4-18 10:42:6	0,00	0,00	1,05	8,04	-6,99	0
2017-4-18 10:42:11	0,00	0,00	1,05	8,02	-6,97	0
2017-4-18 10:42:16	0,00	0,00	1,05	8,03	-6,98	0
2017-4-18 10:42:21	0,00	0,00	1,05	8,03	-6,98	0
2017-4-18 10:42:26	0,00	0,00	1,05	8,03	-6,98	0
2017-4-18 10:42:31	0,00	0,00	1,05	8,04	-6,99	0
2017-4-18 10:42:36	0,00	0,00	1,05	8,04	-6,99	0
2017-4-18 10:42:41	0,00	0,00	1,05	8,09	-7,04	0
2017-4-18 10:42:46	0,00	0,00	1,05	8,06	-7,01	0
2017-4-18 10:42:51	0,00	0,00	1,05	8,11	-7,06	0
2017-4-18 10:42:56	0,00	0,00	1,05	8,11	-7,06	0
2017-4-18 10:43:1	0,00	0,00	1,05	8,06	-7,01	0
2017-4-18 10:43:6	0,00	0,00	1,05	8,07	-7,02	0
2017-4-18 10:43:11	0,00	0,00	1,05	8,07	-7,02	0
2017-4-18 10:43:16	0,00	0,00	1,05	8,06	-7,01	0
2017-4-18 10:43:21	0,00	0,00	1,05	8,03	-6,98	0
2017-4-18 10:43:26	0,00	0,00	1,05	8,05	-7,00	0
2017-4-18 10:43:31	0,00	0,00	1,05	8,03	-6,98	0
2017-4-18 10:43:36	0,00	0,00	1,05	8,07	-7,02	0
2017-4-18 10:43:41	0,00	0,00	1,05	8,06	-7,01	0
2017-4-18 10:43:46	0,00	0,00	1,05	8,03	-6,98	0
2017-4-18 10:43:51	0,00	0,00	1,05	8,10	-7,05	0
2017-4-18 10:43:56	0,00	0,00	1,05	8,02	-6,97	0
2017-4-18 10:44:1	0,00	0,00	1,05	8,05	-7,00	0
2017-4-18 10:44:6	0,00	0,00	1,05	8,04	-6,99	0
2017-4-18 10:44:11	0,00	0,00	1,05	8,08	-7,03	0
2017-4-18 10:44:16	0,00	0,00	1,05	8,07	-7,02	0
2017-4-18 10:44:21	0,00	0,00	1,05	8,07	-7,02	0
2017-4-18 10:44:26	0,00	0,00	1,05	8,07	-7,02	0
2017-4-18 10:44:31	0,00	0,00	1,05	8,03	-6,98	0
2017-4-18 10:44:36	0,00	0,00	1,05	8,03	-6,98	0
2017-4-18 10:44:41	0,00	0,00	1,05	8,03	-6,98	0
2017-4-18 10:44:46	0,00	0,00	1,05	8,02	-6,97	0
2017-4-18 10:44:51	0,00	0,00	1,05	8,03	-6,98	0
2017-4-18 10:44:56	0,00	0,00	1,05	7,96	-6,91	0
2017-4-18 10:45:1	0,00	0,00	1,05	8,06	-7,01	0
2017-4-18 10:45:6	0,00	0,00	1,05	8,11	-7,06	0
2017-4-18 10:45:11	0,00	0,00	1,05	8,07	-7,02	0
2017-4-18 10:45:16	0,00	0,00	1,05	8,03	-6,98	0
2017-4-18 10:45:21	0,00	0,00	1,05	8,04	-6,99	0
2017-4-18 10:45:26	0,00	0,00	1,05	8,10	-7,05	0
2017-4-18 10:45:31	0,00	0,00	1,05	8,10	-7,05	0
2017-4-18 10:45:36	0,00	0,00	1,05	8,09	-7,04	0
2017-4-18 10:45:41	0,00	0,00	1,05	8,03	-6,98	0
2017-4-18 10:45:46	0,00	0,00	1,05	8,09	-7,04	0
2017-4-18 10:45:51	0,00	0,00	1,05	8,03	-6,98	0
2017-4-18 10:45:56	0,00	0,00	1,05	8,04	-6,99	0
2017-4-18 10:46:1	0,00	0,00	1,05	8,11	-7,06	0
2017-4-18 10:46:6	0,00	0,00	1,05	8,03	-6,98	0
2017-4-18 10:46:11	0,00	0,00	1,05	8,08	-7,03	0
2017-4-18 10:46:16	0,00	0,00	1,05	8,04	-6,99	0
2017-4-18 10:46:21	0,00	0,00	1,05	8,03	-6,98	0
2017-4-18 10:46:26	0,00	0,00	1,05	8,09	-7,04	0
2017-4-18 10:46:31	0,00	0,00	1,05	8,03	-6,98	0
2017-4-18 10:46:36	0,00	0,00	1,05	8,09	-7,04	0
2017-4-18 10:46:41	0,00	0,00	1,05	8,11	-7,06	0
2017-4-18 10:46:46	0,00	0,00	1,05	8,04	-6,99	0
2017-4-18 10:46:51	0,00	0,00	1,05	8,07	-7,02	0
2017-4-18 10:46:56	0,00	0,00	1,05	8,05	-7,00	0
2017-4-18 10:47:1	0,00	0,00	1,05	8,05	-7,00	0
2017-4-18 10:47:6	0,00	0,00	1,05	7,99	-6,94	0
2017-4-18 10:47:11	0,00	0,00	1,05	8,07	-7,02	0
2017-4-18 10:47:16	0,00	0,00	1,05	8,07	-7,02	0
2017-4-18 10:47:21	0,00	0,00	1,05	8,01	-6,96	0
2017-4-18 10:47:26	0,00	0,00	1,05	8,07	-7,02	0
2017-4-18 10:47:31	0,00	0,00	1,05	8,08	-7,03	0
2017-4-18 10:47:36	0,00	0,00	1,05	8,07	-7,02	0
2017-4-18 10:47:41	0,00	0,00	1,05	8,03	-6,98	0
2017-4-18 10:47:46	0,00	0,00	1,05	8,08	-7,03	0
2017-4-18 10:47:51	0,00	0,00	1,05	8,07	-7,02	0
2017-4-18 10:47:56	0,00	0,00	1,05	8,03	-6,98	0
2017-4-18 10:48:1	0,00	0,00	1,05	8,08	-7,03	0
2017-4-18 10:48:6	0,00	0,00	1,05	8,05	-7,00	0
2017-4-18 10:48:11	0,00	0,00	1,05	8,04	-6,99	0
2017-4-18 10:48:16	0,00	0,00	1,05	8,10	-7,05	0
2017-4-18 10:48:21	0,00	0,00	1,05	8,05	-7,00	0
2017-4-18 10:48:26	0,00	0,00	1,05	8,06	-7,01	0
2017-4-18 10:48:31	0,00	0,00	1,05	8,08	-7,03	0
2017-4-18 10:48:36	0,00	0,00	1,05	8,06	-7,01	0
2017-4-18 10:48:41	0,00	0,00	1,05	8,05	-7,00	0
2017-4-18 10:48:46	0,00	0,00	1,05	8,04	-6,99	0
2017-4-18 10:48:51	0,00	0,00	1,05	8,05	-7,00	0
2017-4-18 10:48:56	0,00	0,00	1,05	8,02	-6,97	0
2017-4-18 10:49:1	0,00	0,00	1,05	8,08	-7,03	0
2017-4-18 10:49:6	0,00	0,00	1,05	8,03	-6,98	0
2017-4-18 10:49:11	0,00	0,00	1,05	8,05	-7,00	0
2017-4-18 10:49:16	0,00	0,00	1,05	7,96	-6,91	0
2017-4-18 10:49:21	0,00	0,00	1,05	8,05	-7,00	0
2017-4-18 10:49:26	0,00	0,00	1,05	8,10	-7,05	0
2017-4-18 10:49:31	0,00	0,00	1,05	8,06	-7,01	0
2017-4-18 10:49:36	0,00	0,00	1,05	8,11	-7,06	0
2017-4-18 10:49:41	0,00	0,00	1,05	8,11	-7,06	0
2017-4-18 10:49:46	0,00	0,00	1,05	8,11	-7,06	0
2017-4-18 10:49:51	0,00	0,00	1,05	8,04	-6,99	0
2017-4-18 10:49:56	0,00	0,00	1,05	8,03	-6,98	0
2017-4-18 10:50:1	0,00	0,00	1,05	8,09	-7,04	0
2017-4-18 10:50:6	0,00	0,00	1,05	8,05	-7,00	0
2017-4-18 10:50:11	0,00	0,00	1,05	8,11	-7,06	0
2017-4-18 10:50:16	0,00	0,00	1,05	8,09	-7,04	0
2017-4-18 10:50:21	0,00	0,00	1,05	7,99	-6,94	0
2017-4-18 10:50:26	0,00	0,00	1,05	8,07	-7,02	0
2017-4-18 10:50:32	0,00	0,00	1,05	8,06	-7,01	0
2017-4-18 10:50:37	0,00	0,00	1,05	8,05	-7,00	0
2017-4-18 10:50:42	0,00	0,00	1,05	8,09	-7,04	0
2017-4-18 10:50:47	0,00	0,00	1,05	8,01	-6,96	0
2017-4-18 10:50:52	0,00	0,00	1,05	8,03	-6,98	0
2017-4-18 10:50:57	0,00	0,00	1,05	7,94	-6,89	0
2017-4-18 10:51:2	0,00	0,00	1,05	8,03	-6,98	0
2017-4-18 10:51:7	0,00	0,00	1,05	8,09	-7,04	0
2017-4-18 10:51:12	0,00	0,00	1,05	8,03	-6,98	0
2017-4-18 10:51:17	0,00	0,00	1,05	8,05	-7,00	0
2017-4-18 10:51:22	0,00	0,00	1,05	8,11	-7,06	0
2017-4-18 10:51:27	0,00	0,00	1,05	8,05	-7,00	0
2017-4-18 10:51:32	0,00	0,00	1,05	8,09	-7,04	0
2017-4-18 10:51:37	0,00	0,00	1,05	8,09	-7,04	0
2017-4-18 10:51:42	0,00	0,00	1,05	8,05	-7,00	0
2017-4-18 10:51:47	0,00	0,00	1,05	8,07	-7,02	0
2017-4-18 10:51:52	0,00	0,00	1,05	8,06	-7,01	0
2017-4-18 10:51:57	0,00	0,00	1,05	8,07	-7,02	0
2017-4-18 10:52:2	0,00	0,00	1,05	8,02	-6,97	0
2017-4-18 10:52:7	0,00	0,00	1,05	8,07	-7,02	0
2017-4-18 10:52:12	0,00	0,00	1,05	8,07	-7,02	0
