Datum	m3 kapljicno	m3 trata	set point	kolicina v rezervoarju	napaka	ventil
2017-4-17 16:9:36	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 16:9:41	0.00	0.00	1.05	7.97	-6.92	0
2017-4-17 16:9:46	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 16:9:51	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 16:9:56	0.00	0.00	1.05	8.02	-6.97	0
2017-4-17 16:10:1	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 16:10:6	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 16:10:11	0.00	0.00	1.05	8.00	-6.95	0
2017-4-17 16:10:16	0.00	0.00	1.05	7.96	-6.91	0
2017-4-17 16:10:21	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 16:10:26	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 16:10:31	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 16:10:36	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 16:10:41	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 16:10:46	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 16:10:51	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 16:10:56	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 16:11:1	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 16:11:6	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 16:11:11	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 16:11:16	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 16:11:21	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 16:11:26	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 16:11:31	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 16:11:36	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 16:11:41	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 16:11:46	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 16:11:51	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 16:11:56	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 16:12:1	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 16:12:6	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 16:12:11	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 16:12:16	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 16:12:21	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 16:12:26	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 16:12:31	0.00	0.00	1.05	8.13	-7.08	0
2017-4-17 16:12:36	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 16:12:41	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 16:12:46	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 16:12:51	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 16:12:57	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 16:13:2	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 16:13:7	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 16:13:12	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 16:13:17	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 16:13:22	0.00	0.00	1.05	8.02	-6.97	0
2017-4-17 16:13:27	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 16:13:32	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 16:13:37	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 16:13:42	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 16:13:47	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 16:13:52	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 16:13:57	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 16:14:2	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 16:14:7	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 16:14:12	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 16:14:17	0.00	0.00	1.05	8.11	-7.06	0
2017-4-17 16:14:22	0.00	0.00	1.05	8.11	-7.06	0
2017-4-17 16:14:27	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 16:14:32	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 16:14:37	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 16:14:42	0.00	0.00	1.05	8.02	-6.97	0
2017-4-17 16:14:47	0.00	0.00	1.05	8.18	-7.13	0
2017-4-17 16:14:52	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 16:14:57	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 16:15:2	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 16:15:7	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 16:15:12	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 16:15:17	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 16:15:22	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 16:15:27	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 16:15:32	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 16:15:37	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 16:15:42	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 16:15:47	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 16:15:52	0.00	0.00	1.05	7.96	-6.91	0
2017-4-17 16:15:57	0.00	0.00	1.05	8.02	-6.97	0
2017-4-17 16:16:2	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 16:16:7	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 16:16:12	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 16:16:17	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 16:16:22	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 16:16:27	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 16:16:32	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 16:16:37	0.00	0.00	1.05	8.11	-7.06	0
2017-4-17 16:16:42	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 16:16:47	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 16:16:52	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 16:16:57	0.00	0.00	1.05	8.01	-6.96	0
2017-4-17 16:17:2	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 16:17:7	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 16:17:12	0.00	0.00	1.05	8.02	-6.97	0
