Datum	m3 kapljicno	m3 trata	set point	kolicina v rezervoarju	napaka	ventil
2017-4-19 8:14:20	0.00	0.00	1.05	4.09	-3.04	0
2017-4-19 8:14:25	0.00	0.00	1.05	4.11	-3.06	0
2017-4-19 8:14:30	0.00	0.00	1.05	4.15	-3.10	0
2017-4-19 8:14:35	0.00	0.00	1.05	4.15	-3.10	0
2017-4-19 8:14:40	0.00	0.00	1.05	4.15	-3.10	0
2017-4-19 8:14:45	0.00	0.00	1.05	4.14	-3.09	0
2017-4-19 8:14:50	0.00	0.00	1.05	4.12	-3.07	0
2017-4-19 8:14:55	0.00	0.00	1.05	4.13	-3.08	0
2017-4-19 8:15:0	0.00	0.00	1.05	4.08	-3.03	0
2017-4-19 8:15:5	0.00	0.00	1.05	4.13	-3.08	0
2017-4-19 8:15:10	0.00	0.00	1.05	4.15	-3.10	0
2017-4-19 8:15:15	0.00	0.00	1.05	4.07	-3.02	0
2017-4-19 8:15:20	0.00	0.00	1.05	4.29	-3.24	0
2017-4-19 8:15:25	0.00	0.00	1.05	4.17	-3.12	0
2017-4-19 8:15:30	0.00	0.00	1.05	4.08	-3.03	0
2017-4-19 8:15:35	0.00	0.00	1.05	4.17	-3.12	0
2017-4-19 8:15:40	0.00	0.00	1.05	4.10	-3.05	0
2017-4-19 8:15:45	0.00	0.00	1.05	4.10	-3.05	0
2017-4-19 8:15:50	0.00	0.00	1.05	4.14	-3.09	0
2017-4-19 8:15:55	0.00	0.00	1.05	4.11	-3.06	0
2017-4-19 8:16:0	0.00	0.00	1.05	4.12	-3.07	0
2017-4-19 8:16:5	0.00	0.00	1.05	4.12	-3.07	0
2017-4-19 8:16:10	0.00	0.00	1.05	4.11	-3.06	0
2017-4-19 8:16:15	0.00	0.00	1.05	4.13	-3.08	0
2017-4-19 8:16:20	0.00	0.00	1.05	4.14	-3.09	0
2017-4-19 8:16:25	0.00	0.00	1.05	4.14	-3.09	0
2017-4-19 8:16:30	0.00	0.00	1.05	4.15	-3.10	0
2017-4-19 8:16:35	0.00	0.00	1.05	4.13	-3.08	0
2017-4-19 8:16:40	0.00	0.00	1.05	4.11	-3.06	0
2017-4-19 8:16:45	0.00	0.00	1.05	4.11	-3.06	0
2017-4-19 8:16:50	0.00	0.00	1.05	4.08	-3.03	0
2017-4-19 8:16:55	0.00	0.00	1.05	4.04	-2.99	0
2017-4-19 8:17:0	0.00	0.00	1.05	4.09	-3.04	0
2017-4-19 8:17:5	0.00	0.00	1.05	4.09	-3.04	0
2017-4-19 8:17:10	0.00	0.00	1.05	4.13	-3.08	0
2017-4-19 8:17:15	0.00	0.00	1.05	4.17	-3.12	0
2017-4-19 8:17:20	0.00	0.00	1.05	4.11	-3.06	0
2017-4-19 8:17:25	0.00	0.00	1.05	4.12	-3.07	0
2017-4-19 8:17:30	0.00	0.00	1.05	4.11	-3.06	0
2017-4-19 8:17:35	0.00	0.00	1.05	4.06	-3.01	0
2017-4-19 8:17:40	0.00	0.00	1.05	4.13	-3.08	0
2017-4-19 8:17:45	0.00	0.00	1.05	4.11	-3.06	0
2017-4-19 8:17:50	0.00	0.00	1.05	4.12	-3.07	0
2017-4-19 8:17:55	0.00	0.00	1.05	4.11	-3.06	0
2017-4-19 8:18:0	0.00	0.00	1.05	4.10	-3.05	0
2017-4-19 8:18:5	0.00	0.00	1.05	4.09	-3.04	0
2017-4-19 8:18:10	0.00	0.00	1.05	4.07	-3.02	0
2017-4-19 8:18:15	0.00	0.00	1.05	4.09	-3.04	0
2017-4-19 8:18:20	0.00	0.00	1.05	4.07	-3.02	0
2017-4-19 8:18:25	0.00	0.00	1.05	4.04	-2.99	0
2017-4-19 8:18:30	0.00	0.00	1.05	4.16	-3.11	0
2017-4-19 8:18:35	0.00	0.00	1.05	4.17	-3.12	0
2017-4-19 8:18:40	0.00	0.00	1.05	4.15	-3.10	0
2017-4-19 8:18:45	0.00	0.00	1.05	4.15	-3.10	0
2017-4-19 8:18:50	0.00	0.00	1.05	4.08	-3.03	0
2017-4-19 8:18:55	0.00	0.00	1.05	4.15	-3.10	0
2017-4-19 8:19:0	0.00	0.00	1.05	4.17	-3.12	0
2017-4-19 8:19:5	0.00	0.00	1.05	4.09	-3.04	0
2017-4-19 8:19:10	0.00	0.00	1.05	4.18	-3.13	0
2017-4-19 8:19:15	0.00	0.00	1.05	4.10	-3.05	0
2017-4-19 8:19:20	0.00	0.00	1.05	4.11	-3.06	0
2017-4-19 8:19:25	0.00	0.00	1.05	4.15	-3.10	0
2017-4-19 8:19:30	0.00	0.00	1.05	4.12	-3.07	0
2017-4-19 8:19:35	0.00	0.00	1.05	4.13	-3.08	0
2017-4-19 8:19:40	0.00	0.00	1.05	4.11	-3.06	0
2017-4-19 8:19:45	0.00	0.00	1.05	4.13	-3.08	0
2017-4-19 8:19:50	0.00	0.00	1.05	4.09	-3.04	0
2017-4-19 8:19:55	0.00	0.00	1.05	4.08	-3.03	0
2017-4-19 8:20:0	0.00	0.00	1.05	4.13	-3.08	0
2017-4-19 8:20:5	0.00	0.00	1.05	4.09	-3.04	0
2017-4-19 8:20:10	0.00	0.00	1.05	4.14	-3.09	0
2017-4-19 8:20:15	0.00	0.00	1.05	4.15	-3.10	0
2017-4-19 8:20:20	0.00	0.00	1.05	4.12	-3.07	0
2017-4-19 8:20:25	0.00	0.00	1.05	4.11	-3.06	0
2017-4-19 8:20:30	0.00	0.00	1.05	4.11	-3.06	0
2017-4-19 8:20:35	0.00	0.00	1.05	4.12	-3.07	0
2017-4-19 8:20:40	0.00	0.00	1.05	4.13	-3.08	0
2017-4-19 8:20:45	0.00	0.00	1.05	4.10	-3.05	0
2017-4-19 8:20:50	0.00	0.00	1.05	4.09	-3.04	0
2017-4-19 8:20:55	0.00	0.00	1.05	4.08	-3.03	0
2017-4-19 8:21:0	0.00	0.00	1.05	4.07	-3.02	0
2017-4-19 8:21:5	0.00	0.00	1.05	4.06	-3.01	0
2017-4-19 8:21:10	0.00	0.00	1.05	4.15	-3.10	0
2017-4-19 8:21:15	0.00	0.00	1.05	4.14	-3.09	0
2017-4-19 8:21:20	0.00	0.00	1.05	4.12	-3.07	0
2017-4-19 8:21:25	0.00	0.00	1.05	4.12	-3.07	0
2017-4-19 8:21:30	0.00	0.00	1.05	4.10	-3.05	0
2017-4-19 8:21:35	0.00	0.00	1.05	4.12	-3.07	0
2017-4-19 8:21:40	0.00	0.00	1.05	4.09	-3.04	0
2017-4-19 8:21:45	0.00	0.00	1.05	4.19	-3.14	0
2017-4-19 8:21:50	0.00	0.00	1.05	4.16	-3.11	0
2017-4-19 8:21:55	0.00	0.00	1.05	4.15	-3.10	0
2017-4-19 8:22:0	0.00	0.00	1.05	4.13	-3.08	0
2017-4-19 8:22:5	0.00	0.00	1.05	4.06	-3.01	0
2017-4-19 8:22:10	0.00	0.00	1.05	4.11	-3.06	0
2017-4-19 8:22:15	0.00	0.00	1.05	4.17	-3.12	0
2017-4-19 8:22:20	0.00	0.00	1.05	4.09	-3.04	0
2017-4-19 8:22:25	0.00	0.00	1.05	4.09	-3.04	0
2017-4-19 8:22:30	0.00	0.00	1.05	4.16	-3.11	0
2017-4-19 8:22:35	0.00	0.00	1.05	4.11	-3.06	0
2017-4-19 8:22:40	0.00	0.00	1.05	4.11	-3.06	0
2017-4-19 8:22:45	0.00	0.00	1.05	4.12	-3.07	0
2017-4-19 8:22:50	0.00	0.00	1.05	4.13	-3.08	0
2017-4-19 8:22:55	0.00	0.00	1.05	4.08	-3.03	0
2017-4-19 8:23:0	0.00	0.00	1.05	4.09	-3.04	0
2017-4-19 8:23:5	0.00	0.00	1.05	4.15	-3.10	0
2017-4-19 8:23:10	0.00	0.00	1.05	4.12	-3.07	0
2017-4-19 8:23:15	0.00	0.00	1.05	4.12	-3.07	0
2017-4-19 8:23:20	0.00	0.00	1.05	4.12	-3.07	0
2017-4-19 8:23:25	0.00	0.00	1.05	4.10	-3.05	0
2017-4-19 8:23:30	0.00	0.00	1.05	4.14	-3.09	0
2017-4-19 8:23:35	0.00	0.00	1.05	4.13	-3.08	0
2017-4-19 8:23:40	0.00	0.00	1.05	4.15	-3.10	0
2017-4-19 8:23:45	0.00	0.00	1.05	4.13	-3.08	0
2017-4-19 8:23:50	0.00	0.00	1.05	4.13	-3.08	0
2017-4-19 8:23:55	0.00	0.00	1.05	4.14	-3.09	0
2017-4-19 8:24:0	0.00	0.00	1.05	4.15	-3.10	0
2017-4-19 8:24:6	0.00	0.00	1.05	4.18	-3.13	0
2017-4-19 8:24:11	0.00	0.00	1.05	4.09	-3.04	0
2017-4-19 8:24:16	0.00	0.00	1.05	4.15	-3.10	0
2017-4-19 8:24:21	0.00	0.00	1.05	4.15	-3.10	0
2017-4-19 8:24:26	0.00	0.00	1.05	4.11	-3.06	0
2017-4-19 8:24:31	0.00	0.00	1.05	4.08	-3.03	0
2017-4-19 8:24:36	0.00	0.00	1.05	4.17	-3.12	0
2017-4-19 8:24:41	0.00	0.00	1.05	4.09	-3.04	0
2017-4-19 8:24:46	0.00	0.00	1.05	4.19	-3.14	0
2017-4-19 8:24:51	0.00	0.00	1.05	4.09	-3.04	0
2017-4-19 8:24:56	0.00	0.00	1.05	4.11	-3.06	0
2017-4-19 8:25:1	0.00	0.00	1.05	4.15	-3.10	0
2017-4-19 8:25:6	0.00	0.00	1.05	4.12	-3.07	0
2017-4-19 8:25:11	0.00	0.00	1.05	4.13	-3.08	0
2017-4-19 8:25:16	0.00	0.00	1.05	4.11	-3.06	0
2017-4-19 8:25:21	0.00	0.00	1.05	4.09	-3.04	0
2017-4-19 8:25:26	0.00	0.00	1.05	4.15	-3.10	0
2017-4-19 8:25:31	0.00	0.00	1.05	4.17	-3.12	0
2017-4-19 8:25:36	0.00	0.00	1.05	4.09	-3.04	0
2017-4-19 8:25:41	0.00	0.00	1.05	4.16	-3.11	0
2017-4-19 8:25:46	0.00	0.00	1.05	4.12	-3.07	0
2017-4-19 8:25:51	0.00	0.00	1.05	4.11	-3.06	0
2017-4-19 8:25:56	0.00	0.00	1.05	4.13	-3.08	0
2017-4-19 8:26:1	0.00	0.00	1.05	4.12	-3.07	0
2017-4-19 8:26:6	0.00	0.00	1.05	4.13	-3.08	0
2017-4-19 8:26:11	0.00	0.00	1.05	4.09	-3.04	0
2017-4-19 8:26:16	0.00	0.00	1.05	4.07	-3.02	0
2017-4-19 8:26:21	0.00	0.00	1.05	4.07	-3.02	0
2017-4-19 8:26:26	0.00	0.00	1.05	4.07	-3.02	0
2017-4-19 8:26:31	0.00	0.00	1.05	4.04	-2.99	0
2017-4-19 8:26:36	0.00	0.00	1.05	4.16	-3.11	0
2017-4-19 8:26:41	0.00	0.00	1.05	4.07	-3.02	0
2017-4-19 8:26:46	0.00	0.00	1.05	4.18	-3.13	0
2017-4-19 8:26:51	0.00	0.00	1.05	4.18	-3.13	0
2017-4-19 8:26:56	0.00	0.00	1.05	4.16	-3.11	0
2017-4-19 8:27:1	0.00	0.00	1.05	4.21	-3.16	0
2017-4-19 8:27:6	0.00	0.00	1.05	4.15	-3.10	0
2017-4-19 8:27:11	0.00	0.00	1.05	4.08	-3.03	0
2017-4-19 8:27:16	0.00	0.00	1.05	4.14	-3.09	0
2017-4-19 8:27:21	0.00	0.00	1.05	4.07	-3.02	0
2017-4-19 8:27:26	0.00	0.00	1.05	4.05	-3.00	0
2017-4-19 8:27:31	0.00	0.00	1.05	4.14	-3.09	0
2017-4-19 8:27:36	0.00	0.00	1.05	4.09	-3.04	0
2017-4-19 8:27:41	0.00	0.00	1.05	4.07	-3.02	0
2017-4-19 8:27:46	0.00	0.00	1.05	4.13	-3.08	0
2017-4-19 8:27:51	0.00	0.00	1.05	4.14	-3.09	0
2017-4-19 8:27:56	0.00	0.00	1.05	4.13	-3.08	0
2017-4-19 8:28:1	0.00	0.00	1.05	4.13	-3.08	0
2017-4-19 8:28:6	0.00	0.00	1.05	4.08	-3.03	0
2017-4-19 8:28:11	0.00	0.00	1.05	4.09	-3.04	0
2017-4-19 8:28:16	0.00	0.00	1.05	4.14	-3.09	0
2017-4-19 8:28:21	0.00	0.00	1.05	4.05	-3.00	0
2017-4-19 8:28:26	0.00	0.00	1.05	4.07	-3.02	0
2017-4-19 8:28:31	0.00	0.00	1.05	4.16	-3.11	0
2017-4-19 8:28:36	0.00	0.00	1.05	4.09	-3.04	0
2017-4-19 8:28:41	0.00	0.00	1.05	4.07	-3.02	0
2017-4-19 8:28:46	0.00	0.00	1.05	4.07	-3.02	0
2017-4-19 8:28:51	0.00	0.00	1.05	4.07	-3.02	0
2017-4-19 8:28:56	0.00	0.00	1.05	4.16	-3.11	0
2017-4-19 8:29:1	0.00	0.00	1.05	4.08	-3.03	0
2017-4-19 8:29:6	0.00	0.00	1.05	4.16	-3.11	0
2017-4-19 8:29:11	0.00	0.00	1.05	4.09	-3.04	0
2017-4-19 8:29:16	0.00	0.00	1.05	4.08	-3.03	0
2017-4-19 8:29:21	0.00	0.00	1.05	4.18	-3.13	0
2017-4-19 8:29:26	0.00	0.00	1.05	4.18	-3.13	0
2017-4-19 8:29:31	0.00	0.00	1.05	4.09	-3.04	0
2017-4-19 8:29:36	0.00	0.00	1.05	4.15	-3.10	0
2017-4-19 8:29:41	0.00	0.00	1.05	4.11	-3.06	0
2017-4-19 8:29:46	0.00	0.00	1.05	4.11	-3.06	0
2017-4-19 8:29:51	0.00	0.00	1.05	4.11	-3.06	0
2017-4-19 8:29:56	0.00	0.00	1.05	4.11	-3.06	0
2017-4-19 8:30:1	0.00	0.00	1.05	4.13	-3.08	0
2017-4-19 8:30:6	0.00	0.00	1.05	4.09	-3.04	0
2017-4-19 8:30:11	0.00	0.00	1.05	4.07	-3.02	0
2017-4-19 8:30:16	0.00	0.00	1.05	4.08	-3.03	0
2017-4-19 8:30:21	0.00	0.00	1.05	4.05	-3.00	0
2017-4-19 8:30:26	0.00	0.00	1.05	4.14	-3.09	0
2017-4-19 8:30:31	0.00	0.00	1.05	4.16	-3.11	0
2017-4-19 8:30:36	0.00	0.00	1.05	4.07	-3.02	0
2017-4-19 8:30:41	0.00	0.00	1.05	4.18	-3.13	0
2017-4-19 8:30:46	0.00	0.00	1.05	4.18	-3.13	0
2017-4-19 8:30:51	0.00	0.00	1.05	4.09	-3.04	0
2017-4-19 8:30:56	0.00	0.00	1.05	4.17	-3.12	0
2017-4-19 8:31:1	0.00	0.00	1.05	4.10	-3.05	0
2017-4-19 8:31:6	0.00	0.00	1.05	4.11	-3.06	0
2017-4-19 8:31:11	0.00	0.00	1.05	4.15	-3.10	0
2017-4-19 8:31:16	0.00	0.00	1.05	4.10	-3.05	0
2017-4-19 8:31:21	0.00	0.00	1.05	4.19	-3.14	0
2017-4-19 8:31:26	0.00	0.00	1.05	4.13	-3.08	0
2017-4-19 8:31:31	0.00	0.00	1.05	4.13	-3.08	0
2017-4-19 8:31:36	0.00	0.00	1.05	4.11	-3.06	0
2017-4-19 8:31:41	0.00	0.00	1.05	4.09	-3.04	0
2017-4-19 8:31:46	0.00	0.00	1.05	4.06	-3.01	0
2017-4-19 8:31:51	0.00	0.00	1.05	4.08	-3.03	0
2017-4-19 8:31:56	0.00	0.00	1.05	4.07	-3.02	0
2017-4-19 8:32:1	0.00	0.00	1.05	4.15	-3.10	0
2017-4-19 8:32:6	0.00	0.00	1.05	4.08	-3.03	0
2017-4-19 8:32:11	0.00	0.00	1.05	4.10	-3.05	0
2017-4-19 8:32:16	0.00	0.00	1.05	4.13	-3.08	0
2017-4-19 8:32:21	0.00	0.00	1.05	4.11	-3.06	0
2017-4-19 8:32:26	0.00	0.00	1.05	4.13	-3.08	0
2017-4-19 8:32:31	0.00	0.00	1.05	4.13	-3.08	0
2017-4-19 8:32:36	0.00	0.00	1.05	4.09	-3.04	0
2017-4-19 8:32:41	0.00	0.00	1.05	4.15	-3.10	0
2017-4-19 8:32:46	0.00	0.00	1.05	4.07	-3.02	0
2017-4-19 8:32:51	0.00	0.00	1.05	4.04	-2.99	0
2017-4-19 8:32:56	0.00	0.00	1.05	4.17	-3.12	0
2017-4-19 8:33:1	0.00	0.00	1.05	4.10	-3.05	0
2017-4-19 8:33:6	0.00	0.00	1.05	4.08	-3.03	0
2017-4-19 8:33:11	0.00	0.00	1.05	4.09	-3.04	0
2017-4-19 8:33:16	0.00	0.00	1.05	4.17	-3.12	0
2017-4-19 8:33:21	0.00	0.00	1.05	4.09	-3.04	0
2017-4-19 8:33:26	0.00	0.00	1.05	4.10	-3.05	0
2017-4-19 8:33:31	0.00	0.00	1.05	4.18	-3.13	0
2017-4-19 8:33:36	0.00	0.00	1.05	4.10	-3.05	0
2017-4-19 8:33:41	0.00	0.00	1.05	4.14	-3.09	0
2017-4-19 8:33:46	0.00	0.00	1.05	4.12	-3.07	0
2017-4-19 8:33:51	0.00	0.00	1.05	4.15	-3.10	0
2017-4-19 8:33:56	0.00	0.00	1.05	4.09	-3.04	0
2017-4-19 8:34:1	0.00	0.00	1.05	4.07	-3.02	0
2017-4-19 8:34:6	0.00	0.00	1.05	4.06	-3.01	0
2017-4-19 8:34:11	0.00	0.00	1.05	4.12	-3.07	0
2017-4-19 8:34:16	0.00	0.00	1.05	4.11	-3.06	0
2017-4-19 8:34:21	0.00	0.00	1.05	4.09	-3.04	0
2017-4-19 8:34:26	0.00	0.00	1.05	4.13	-3.08	0
2017-4-19 8:34:31	0.00	0.00	1.05	4.13	-3.08	0
2017-4-19 8:34:37	0.00	0.00	1.05	4.08	-3.03	0
2017-4-19 8:34:42	0.00	0.00	1.05	4.14	-3.09	0
2017-4-19 8:34:47	0.00	0.00	1.05	4.16	-3.11	0
2017-4-19 8:34:52	0.00	0.00	1.05	4.06	-3.01	0
2017-4-19 8:34:57	0.00	0.00	1.05	4.15	-3.10	0
2017-4-19 8:35:2	0.00	0.00	1.05	4.08	-3.03	0
2017-4-19 8:35:7	0.00	0.00	1.05	4.09	-3.04	0
2017-4-19 8:35:12	0.00	0.00	1.05	4.07	-3.02	0
2017-4-19 8:35:17	0.00	0.00	1.05	4.16	-3.11	0
2017-4-19 8:35:22	0.00	0.00	1.05	4.16	-3.11	0
2017-4-19 8:35:27	0.00	0.00	1.05	4.06	-3.01	0
2017-4-19 8:35:32	0.00	0.00	1.05	4.07	-3.02	0
2017-4-19 8:35:37	0.00	0.00	1.05	4.11	-3.06	0
2017-4-19 8:35:42	0.00	0.00	1.05	4.09	-3.04	0
2017-4-19 8:35:47	0.00	0.00	1.05	4.09	-3.04	0
2017-4-19 8:35:52	0.00	0.00	1.05	4.11	-3.06	0
2017-4-19 8:35:57	0.00	0.00	1.05	4.11	-3.06	0
2017-4-19 8:36:2	0.00	0.00	1.05	4.15	-3.10	0
2017-4-19 8:36:7	0.00	0.00	1.05	4.12	-3.07	0
2017-4-19 8:36:12	0.00	0.00	1.05	4.14	-3.09	0
2017-4-19 8:36:17	0.00	0.00	1.05	4.13	-3.08	0
2017-4-19 8:36:22	0.00	0.00	1.05	4.13	-3.08	0
2017-4-19 8:36:27	0.00	0.00	1.05	4.15	-3.10	0
