Datum	m3 kapljicno	m3 trata	set point	kolicina v rezervoarju	odstopanje	ventil
2017-4-20 12:36:33	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 12:36:38	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 12:36:43	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 12:36:48	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 12:36:53	0,00	0,00	1,05	1,82	-0,77	0
2017-4-20 12:36:58	0,00	0,00	1,05	1,87	-0,82	0
2017-4-20 12:37:3	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 12:37:8	0,00	0,00	1,05	1,87	-0,82	0
2017-4-20 12:37:13	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 12:37:18	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 12:37:23	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 12:37:28	0,00	0,00	1,05	1,87	-0,82	0
2017-4-20 12:37:33	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 12:37:38	0,00	0,00	1,05	1,87	-0,82	0
2017-4-20 12:37:43	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 12:37:48	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 12:37:53	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 12:37:58	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 12:38:3	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 12:38:8	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 12:38:13	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 12:38:18	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 12:38:23	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 12:38:28	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 12:38:33	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 12:38:38	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 12:38:43	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 12:38:48	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 12:38:53	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 12:38:58	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 12:39:3	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 12:39:8	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 12:39:13	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 12:39:18	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 12:39:23	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 12:39:28	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 12:39:33	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 12:39:38	0,00	0,00	1,05	1,87	-0,82	0
2017-4-20 12:39:43	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 12:39:48	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 12:39:53	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 12:39:58	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 12:40:3	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 12:40:8	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 12:40:13	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 12:40:18	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 12:40:23	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 12:40:28	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 12:40:33	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 12:40:38	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 12:40:43	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 12:40:48	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 12:40:53	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 12:40:58	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 12:41:3	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 12:41:8	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 12:41:13	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 12:41:18	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 12:41:23	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 12:41:28	0,00	0,00	1,05	1,87	-0,82	0
2017-4-20 12:41:33	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 12:41:38	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 12:41:43	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 12:41:48	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 12:41:53	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 12:41:58	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 12:42:3	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 12:42:8	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 12:42:13	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 12:42:18	0,00	0,00	1,05	1,78	-0,73	0
2017-4-20 12:42:23	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 12:42:28	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 12:42:33	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 12:42:38	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 12:42:43	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 12:42:48	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 12:42:53	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 12:42:58	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 12:43:3	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 12:43:8	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 12:43:13	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 12:43:18	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 12:43:23	0,00	0,00	1,05	1,87	-0,82	0
2017-4-20 12:43:28	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 12:43:33	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 12:43:38	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 12:43:43	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 12:43:48	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 12:43:53	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 12:43:58	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 12:44:3	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 12:44:8	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 12:44:13	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 12:44:18	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 12:44:23	0,00	0,00	1,05	1,87	-0,82	0
2017-4-20 12:44:28	0,00	0,00	1,05	1,87	-0,82	0
2017-4-20 12:44:33	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 12:44:38	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 12:44:43	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 12:44:48	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 12:44:53	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 12:44:59	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 12:45:4	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 12:45:9	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 12:45:14	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 12:45:19	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 12:45:24	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 12:45:29	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 12:45:34	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 12:45:39	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 12:45:44	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 12:45:49	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 12:45:54	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 12:45:59	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 12:46:4	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 12:46:9	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 12:46:14	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 12:46:19	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 12:46:24	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 12:46:29	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 12:46:34	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 12:46:39	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 12:46:44	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 12:46:49	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 12:46:54	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 12:46:59	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 12:47:4	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 12:47:9	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 12:47:14	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 12:47:19	0,00	0,00	1,05	1,87	-0,82	0
2017-4-20 12:47:24	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 12:47:29	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 12:47:34	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 12:47:39	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 12:47:44	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 12:47:49	0,00	0,00	1,05	1,87	-0,82	0
2017-4-20 12:47:54	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 12:47:59	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 12:48:4	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 12:48:9	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 12:48:14	0,00	0,00	1,05	1,87	-0,82	0
2017-4-20 12:48:19	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 12:48:24	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 12:48:29	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 12:48:34	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 12:48:39	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 12:48:44	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 12:48:49	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 12:48:54	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 12:48:59	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 12:49:4	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 12:49:9	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 12:49:14	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 12:49:19	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 12:49:24	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 12:49:29	0,00	0,00	1,05	1,82	-0,77	0
2017-4-20 12:49:34	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 12:49:39	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 12:49:44	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 12:49:49	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 12:49:54	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 12:49:59	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 12:50:4	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 12:50:9	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 12:50:14	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 12:50:19	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 12:50:24	0,00	0,00	1,05	1,87	-0,82	0
2017-4-20 12:50:29	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 12:50:34	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 12:50:39	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 12:50:44	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 12:50:49	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 12:50:54	0,00	0,00	1,05	1,87	-0,82	0
2017-4-20 12:50:59	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 12:51:4	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 12:51:9	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 12:51:14	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 12:51:19	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 12:51:24	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 12:51:29	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 12:51:34	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 12:51:39	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 12:51:44	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 12:51:49	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 12:51:54	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 12:51:59	0,00	0,00	1,05	1,87	-0,82	0
2017-4-20 12:52:4	0,00	0,00	1,05	1,87	-0,82	0
2017-4-20 12:52:9	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 12:52:14	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 12:52:19	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 12:52:24	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 12:52:29	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 12:52:34	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 12:52:39	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 12:52:44	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 12:52:49	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 12:52:54	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 12:52:59	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 12:53:4	0,00	0,00	1,05	1,87	-0,82	0
2017-4-20 12:53:9	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 12:53:14	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 12:53:19	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 12:53:24	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 12:53:29	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 12:53:34	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 12:53:39	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 12:53:44	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 12:53:49	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 12:53:54	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 12:53:59	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 12:54:4	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 12:54:9	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 12:54:14	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 12:54:19	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 12:54:24	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 12:54:29	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 12:54:34	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 12:54:39	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 12:54:44	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 12:54:49	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 12:54:54	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 12:54:59	0,00	0,00	1,05	1,87	-0,82	0
2017-4-20 12:55:4	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 12:55:10	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 12:55:15	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 12:55:20	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 12:55:25	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 12:55:30	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 12:55:35	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 12:55:40	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 12:55:45	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 12:55:50	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 12:55:55	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 12:56:0	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 12:56:5	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 12:56:10	0,00	0,00	1,05	1,87	-0,82	0
2017-4-20 12:56:15	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 12:56:20	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 12:56:25	0,00	0,00	1,05	1,87	-0,82	0
2017-4-20 12:56:30	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 12:56:35	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 12:56:40	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 12:56:45	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 12:56:50	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 12:56:55	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 12:57:0	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 12:57:5	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 12:57:10	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 12:57:15	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 12:57:20	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 12:57:25	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 12:57:30	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 12:57:35	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 12:57:40	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 12:57:45	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 12:57:50	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 12:57:55	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 12:58:0	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 12:58:5	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 12:58:10	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 12:58:15	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 12:58:20	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 12:58:25	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 12:58:30	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 12:58:35	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 12:58:40	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 12:58:45	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 12:58:50	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 12:58:55	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 12:59:0	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 12:59:5	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 12:59:10	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 12:59:15	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 12:59:20	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 12:59:25	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 12:59:30	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 12:59:35	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 12:59:40	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 12:59:45	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 12:59:50	0,00	0,00	1,05	1,87	-0,82	0
2017-4-20 12:59:55	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 12:60:0	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 12:60:5	0,00	0,00	1,05	1,87	-0,82	0
2017-4-20 12:60:10	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 12:60:15	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 12:60:20	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 12:60:25	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 12:60:30	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 12:60:35	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 12:60:40	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 12:60:45	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 12:60:50	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 12:60:55	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:1:0	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:1:5	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:1:10	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:1:15	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:1:20	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 13:1:25	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:1:30	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:1:35	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 13:1:40	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:1:45	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:1:50	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:1:55	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:2:0	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 13:2:5	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:2:10	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:2:15	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:2:20	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:2:25	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:2:30	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:2:35	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:2:40	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:2:45	0,00	0,00	1,05	1,87	-0,82	0
2017-4-20 13:2:50	0,00	0,00	1,05	1,87	-0,82	0
2017-4-20 13:2:55	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 13:3:0	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:3:5	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:3:10	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:3:15	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 13:3:20	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:3:25	0,00	0,00	1,05	2,17	-1,12	0
2017-4-20 13:3:30	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 13:3:35	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:3:40	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:3:45	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:3:50	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:3:55	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:4:0	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:4:5	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:4:10	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 13:4:15	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:4:20	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:4:25	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:4:30	0,00	0,00	1,05	1,78	-0,73	0
2017-4-20 13:4:35	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 13:4:40	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 13:4:45	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 13:4:50	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:4:55	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:5:0	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:5:5	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 13:5:10	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:5:15	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 13:5:20	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:5:25	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:5:30	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:5:35	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:5:40	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:5:45	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 13:5:51	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:5:56	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:6:1	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 13:6:6	0,00	0,00	1,05	1,87	-0,82	0
2017-4-20 13:6:11	0,00	0,00	1,05	2,17	-1,12	0
2017-4-20 13:6:16	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:6:21	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:6:26	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 13:6:31	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 13:6:36	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:6:41	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 13:6:46	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:6:51	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 13:6:56	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:7:1	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:7:6	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:7:11	0,00	0,00	1,05	1,87	-0,82	0
2017-4-20 13:7:16	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:7:21	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:7:26	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:7:31	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:7:36	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:7:41	0,00	0,00	1,05	1,87	-0,82	0
2017-4-20 13:7:46	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:7:51	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:7:56	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 13:8:1	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 13:8:6	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 13:8:11	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 13:8:16	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 13:8:21	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:8:26	0,00	0,00	1,05	1,82	-0,77	0
2017-4-20 13:8:31	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 13:8:36	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 13:8:41	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:8:46	0,00	0,00	1,05	1,95	-0,90	0
