Datum	m3 kapljicno	m3 trata	set point	kolicina v rezervoarju	napaka	ventil
2017-4-18 7:31:45	0.00	0.00	1.05	8.10	-7.05	0
2017-4-18 7:31:50	0.00	0.00	1.05	8.08	-7.03	0
2017-4-18 7:31:55	0.00	0.00	1.05	8.09	-7.04	0
2017-4-18 7:32:0	0.00	0.00	1.05	8.05	-7.00	0
2017-4-18 7:32:5	0.00	0.00	1.05	8.01	-6.96	0
2017-4-18 7:32:10	0.00	0.00	1.05	8.08	-7.03	0
2017-4-18 7:32:15	0.00	0.00	1.05	8.04	-6.99	0
2017-4-18 7:32:20	0.00	0.00	1.05	8.05	-7.00	0
2017-4-18 7:32:25	0.00	0.00	1.05	8.07	-7.02	0
2017-4-18 7:32:30	0.00	0.00	1.05	8.05	-7.00	0
2017-4-18 7:32:35	0.00	0.00	1.05	8.06	-7.01	0
2017-4-18 7:32:40	0.00	0.00	1.05	8.07	-7.02	0
2017-4-18 7:32:45	0.00	0.00	1.05	8.09	-7.04	0
2017-4-18 7:32:50	0.00	0.00	1.05	8.04	-6.99	0
2017-4-18 7:32:55	0.00	0.00	1.05	8.10	-7.05	0
2017-4-18 7:33:0	0.00	0.00	1.05	8.10	-7.05	0
2017-4-18 7:33:5	0.00	0.00	1.05	8.04	-6.99	0
2017-4-18 7:33:10	0.00	0.00	1.05	8.07	-7.02	0
2017-4-18 7:33:15	0.00	0.00	1.05	8.03	-6.98	0
2017-4-18 7:33:20	0.00	0.00	1.05	8.03	-6.98	0
2017-4-18 7:33:25	0.00	0.00	1.05	8.06	-7.01	0
2017-4-18 7:33:30	0.00	0.00	1.05	8.07	-7.02	0
2017-4-18 7:33:35	0.00	0.00	1.05	8.08	-7.03	0
2017-4-18 7:33:40	0.00	0.00	1.05	8.05	-7.00	0
2017-4-18 7:33:45	0.00	0.00	1.05	8.11	-7.06	0
2017-4-18 7:33:50	0.00	0.00	1.05	8.05	-7.00	0
2017-4-18 7:33:55	0.00	0.00	1.05	8.05	-7.00	0
2017-4-18 7:34:0	0.00	0.00	1.05	8.04	-6.99	0
2017-4-18 7:34:5	0.00	0.00	1.05	8.06	-7.01	0
2017-4-18 7:34:10	0.00	0.00	1.05	8.06	-7.01	0
2017-4-18 7:34:15	0.00	0.00	1.05	8.11	-7.06	0
2017-4-18 7:34:20	0.00	0.00	1.05	8.05	-7.00	0
2017-4-18 7:34:26	0.00	0.00	1.05	8.07	-7.02	0
2017-4-18 7:34:31	0.00	0.00	1.05	8.06	-7.01	0
2017-4-18 7:34:36	0.00	0.00	1.05	8.06	-7.01	0
2017-4-18 7:34:41	0.00	0.00	1.05	8.06	-7.01	0
2017-4-18 7:34:46	0.00	0.00	1.05	8.05	-7.00	0
2017-4-18 7:34:51	0.00	0.00	1.05	8.11	-7.06	0
2017-4-18 7:34:56	0.00	0.00	1.05	8.05	-7.00	0
2017-4-18 7:35:1	0.00	0.00	1.05	8.03	-6.98	0
2017-4-18 7:35:6	0.00	0.00	1.05	8.03	-6.98	0
2017-4-18 7:35:11	0.00	0.00	1.05	8.08	-7.03	0
2017-4-18 7:35:16	0.00	0.00	1.05	8.06	-7.01	0
2017-4-18 7:35:21	0.00	0.00	1.05	8.05	-7.00	0
