Datum	m3 kapljicno	m3 trata	set point	kolicina v rezervoarju	odstopanje	ventil
2017-4-21 10:51:38	0,00	0,00	1,05	2,08	-1,03	0
2017-4-21 10:51:43	0,00	0,00	1,05	2,08	-1,03	0
2017-4-21 10:51:48	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 10:51:53	0,00	0,00	1,05	2,08	-1,03	0
2017-4-21 10:51:58	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 10:52:3	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 10:52:8	0,00	0,00	1,05	2,08	-1,03	0
2017-4-21 10:52:13	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 10:52:18	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 10:52:23	0,00	0,00	1,05	2,08	-1,03	0
2017-4-21 10:52:28	0,00	0,00	1,05	1,82	-0,77	0
2017-4-21 10:52:33	0,00	0,00	1,05	2,08	-1,03	0
2017-4-21 10:52:38	0,00	0,00	1,05	2,13	-1,08	0
2017-4-21 10:52:43	0,00	0,00	1,05	2,08	-1,03	0
2017-4-21 10:52:48	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 10:52:53	0,00	0,00	1,05	1,82	-0,77	0
2017-4-21 10:52:58	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 10:53:3	0,00	0,00	1,05	2,00	-0,95	0
2017-4-21 10:53:8	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 10:53:13	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 10:53:18	0,00	0,00	1,05	2,00	-0,95	0
2017-4-21 10:53:23	0,00	0,00	1,05	2,00	-0,95	0
2017-4-21 10:53:28	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 10:53:33	0,00	0,00	1,05	2,00	-0,95	0
2017-4-21 10:53:38	0,00	0,00	1,05	2,00	-0,95	0
2017-4-21 10:53:43	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 10:53:48	0,00	0,00	1,05	2,00	-0,95	0
2017-4-21 10:53:53	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 10:53:58	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 10:54:3	0,00	0,00	1,05	2,00	-0,95	0
2017-4-21 10:54:8	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 10:54:13	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 10:54:18	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 10:54:23	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 10:54:28	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 10:54:33	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 10:54:38	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 10:54:43	0,00	0,00	1,05	1,82	-0,77	0
2017-4-21 10:54:48	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 10:54:53	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 10:54:58	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 10:55:3	0,00	0,00	1,05	2,08	-1,03	0
2017-4-21 10:55:8	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 10:55:13	0,00	0,00	1,05	2,08	-1,03	0
2017-4-21 10:55:18	0,00	0,00	1,05	2,08	-1,03	0
2017-4-21 10:55:23	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 10:55:28	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 10:55:33	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 10:55:38	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 10:55:43	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 10:55:48	0,00	0,00	1,05	2,00	-0,95	0
2017-4-21 10:55:53	0,00	0,00	1,05	2,00	-0,95	0
2017-4-21 10:55:58	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 10:56:3	0,00	0,00	1,05	2,00	-0,95	0
2017-4-21 10:56:8	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 10:56:14	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 10:56:19	0,00	0,00	1,05	2,00	-0,95	0
2017-4-21 10:56:24	0,00	0,00	1,05	1,82	-0,77	0
2017-4-21 10:56:29	0,00	0,00	1,05	2,00	-0,95	0
2017-4-21 10:56:34	0,00	0,00	1,05	2,00	-0,95	0
2017-4-21 10:56:39	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 10:56:44	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 10:56:49	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 10:56:54	0,00	0,00	1,05	2,00	-0,95	0
2017-4-21 10:56:59	0,00	0,00	1,05	2,00	-0,95	0
2017-4-21 10:57:4	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 10:57:9	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 10:57:14	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 10:57:19	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 10:57:24	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 10:57:29	0,00	0,00	1,05	2,00	-0,95	0
2017-4-21 10:57:34	0,00	0,00	1,05	2,08	-1,03	0
2017-4-21 10:57:39	0,00	0,00	1,05	2,08	-1,03	0
2017-4-21 10:57:44	0,00	0,00	1,05	1,87	-0,82	0
2017-4-21 10:57:49	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 10:57:54	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 10:57:59	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 10:58:4	0,00	0,00	1,05	2,00	-0,95	0
2017-4-21 10:58:9	0,00	0,00	1,05	2,00	-0,95	0
2017-4-21 10:58:14	0,00	0,00	1,05	2,00	-0,95	0
2017-4-21 10:58:19	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 10:58:24	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 10:58:29	0,00	0,00	1,05	2,00	-0,95	0
2017-4-21 10:58:34	0,00	0,00	1,05	2,08	-1,03	0
2017-4-21 10:58:39	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 10:58:44	0,00	0,00	1,05	2,08	-1,03	0
2017-4-21 10:58:49	0,00	0,00	1,05	2,08	-1,03	0
2017-4-21 10:58:54	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 10:58:59	0,00	0,00	1,05	2,08	-1,03	0
2017-4-21 10:59:4	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 10:59:9	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 10:59:14	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 10:59:19	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 10:59:24	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 10:59:29	0,00	0,00	1,05	2,08	-1,03	0
2017-4-21 10:59:34	0,00	0,00	1,05	2,08	-1,03	0
2017-4-21 10:59:39	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 10:59:44	0,00	0,00	1,05	2,08	-1,03	0
2017-4-21 10:59:49	0,00	0,00	1,05	2,08	-1,03	0
2017-4-21 10:59:54	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 10:59:59	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 10:60:4	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 10:60:9	0,00	0,00	1,05	1,87	-0,82	0
2017-4-21 10:60:14	0,00	0,00	1,05	1,87	-0,82	0
2017-4-21 10:60:19	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 10:60:24	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 10:60:29	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 10:60:34	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 10:60:39	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 10:60:44	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 10:60:49	0,00	0,00	1,05	2,00	-0,95	0
2017-4-21 10:60:54	0,00	0,00	1,05	2,00	-0,95	0
2017-4-21 10:60:59	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 11:1:4	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 11:1:9	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 11:1:14	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 11:1:19	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 11:1:24	0,00	0,00	1,05	2,00	-0,95	0
2017-4-21 11:1:29	0,00	0,00	1,05	2,00	-0,95	0
2017-4-21 11:1:34	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 11:1:39	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 11:1:44	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 11:1:49	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 11:1:54	0,00	0,00	1,05	2,00	-0,95	0
2017-4-21 11:1:59	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 11:2:4	0,00	0,00	1,05	2,00	-0,95	0
2017-4-21 11:2:9	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 11:2:14	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 11:2:19	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 11:2:24	0,00	0,00	1,05	2,00	-0,95	0
2017-4-21 11:2:29	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 11:2:34	0,00	0,00	1,05	2,00	-0,95	0
2017-4-21 11:2:39	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 11:2:44	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 11:2:49	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 11:2:54	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 11:2:59	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 11:3:4	0,00	0,00	1,05	2,08	-1,03	0
2017-4-21 11:3:9	0,00	0,00	1,05	2,08	-1,03	0
2017-4-21 11:3:14	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 11:3:19	0,00	0,00	1,05	2,00	-0,95	0
2017-4-21 11:3:24	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 11:3:29	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 11:3:34	0,00	0,00	1,05	1,87	-0,82	0
2017-4-21 11:3:39	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 11:3:44	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 11:3:49	0,00	0,00	1,05	2,00	-0,95	0
2017-4-21 11:3:54	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 11:3:59	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 11:4:4	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 11:4:9	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 11:4:14	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 11:4:19	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 11:4:24	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 11:4:29	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 11:4:34	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 11:4:39	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 11:4:44	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 11:4:49	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 11:4:54	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 11:4:59	0,00	0,00	1,05	2,08	-1,03	0
2017-4-21 11:5:4	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 11:5:9	0,00	0,00	1,05	2,08	-1,03	0
2017-4-21 11:5:14	0,00	0,00	1,05	2,08	-1,03	0
2017-4-21 11:5:19	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 11:5:24	0,00	0,00	1,05	2,08	-1,03	0
2017-4-21 11:5:29	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 11:5:34	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 11:5:39	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 11:5:44	0,00	0,00	1,05	2,08	-1,03	0
2017-4-21 11:5:49	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 11:5:54	0,00	0,00	1,05	2,08	-1,03	0
2017-4-21 11:5:59	0,00	0,00	1,05	2,08	-1,03	0
2017-4-21 11:6:4	0,00	0,00	1,05	2,08	-1,03	0
2017-4-21 11:6:9	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 11:6:14	0,00	0,00	1,05	2,08	-1,03	0
2017-4-21 11:6:19	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 11:6:24	0,00	0,00	1,05	1,87	-0,82	0
2017-4-21 11:6:29	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 11:6:34	0,00	0,00	1,05	2,08	-1,03	0
2017-4-21 11:6:39	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 11:6:44	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 11:6:49	0,00	0,00	1,05	2,08	-1,03	0
2017-4-21 11:6:54	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 11:6:59	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 11:7:4	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 11:7:9	0,00	0,00	1,05	1,87	-0,82	0
2017-4-21 11:7:14	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 11:7:19	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 11:7:24	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 11:7:29	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 11:7:34	0,00	0,00	1,05	1,87	-0,82	0
2017-4-21 11:7:39	0,00	0,00	1,05	1,87	-0,82	0
2017-4-21 11:7:44	0,00	0,00	1,05	1,87	-0,82	0
2017-4-21 11:7:49	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 11:7:55	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 11:8:0	0,00	0,00	1,05	1,87	-0,82	0
2017-4-21 11:8:5	0,00	0,00	1,05	1,87	-0,82	0
2017-4-21 11:8:10	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 11:8:15	0,00	0,00	1,05	1,87	-0,82	0
2017-4-21 11:8:20	0,00	0,00	1,05	2,08	-1,03	0
2017-4-21 11:8:25	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 11:8:30	0,00	0,00	1,05	1,87	-0,82	0
2017-4-21 11:8:35	0,00	0,00	1,05	1,87	-0,82	0
2017-4-21 11:8:40	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 11:8:45	0,00	0,00	1,05	2,00	-0,95	0
2017-4-21 11:8:50	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 11:8:55	0,00	0,00	1,05	2,00	-0,95	0
2017-4-21 11:9:0	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 11:9:5	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 11:9:10	0,00	0,00	1,05	2,00	-0,95	0
2017-4-21 11:9:15	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 11:9:20	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 11:9:25	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 11:9:30	0,00	0,00	1,05	2,00	-0,95	0
2017-4-21 11:9:35	0,00	0,00	1,05	2,00	-0,95	0
2017-4-21 11:9:40	0,00	0,00	1,05	2,00	-0,95	0
2017-4-21 11:9:45	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 11:9:50	0,00	0,00	1,05	2,00	-0,95	0
2017-4-21 11:9:55	0,00	0,00	1,05	2,00	-0,95	0
2017-4-21 11:10:0	0,00	0,00	1,05	2,00	-0,95	0
2017-4-21 11:10:5	0,00	0,00	1,05	2,00	-0,95	0
2017-4-21 11:10:10	0,00	0,00	1,05	2,08	-1,03	0
2017-4-21 11:10:15	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 11:10:20	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 11:10:25	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 11:10:30	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 11:10:35	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 11:10:40	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 11:10:45	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 11:10:50	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 11:10:55	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 11:11:0	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 11:11:5	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 11:11:10	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 11:11:15	0,00	0,00	1,05	2,08	-1,03	0
2017-4-21 11:11:20	0,00	0,00	1,05	1,82	-0,77	0
2017-4-21 11:11:25	0,00	0,00	1,05	2,08	-1,03	0
2017-4-21 11:11:30	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 11:11:35	0,00	0,00	1,05	1,87	-0,82	0
2017-4-21 11:11:40	0,00	0,00	1,05	2,08	-1,03	0
2017-4-21 11:11:45	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 11:11:50	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 11:11:55	0,00	0,00	1,05	2,08	-1,03	0
2017-4-21 11:12:0	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 11:12:5	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 11:12:10	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 11:12:15	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 11:12:20	0,00	0,00	1,05	2,08	-1,03	0
2017-4-21 11:12:25	0,00	0,00	1,05	2,08	-1,03	0
2017-4-21 11:12:30	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 11:12:35	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 11:12:40	0,00	0,00	1,05	1,87	-0,82	0
2017-4-21 11:12:45	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 11:12:50	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 11:12:55	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 11:13:0	0,00	0,00	1,05	1,87	-0,82	0
2017-4-21 11:13:5	0,00	0,00	1,05	2,08	-1,03	0
2017-4-21 11:13:10	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 11:13:15	0,00	0,00	1,05	2,00	-0,95	0
2017-4-21 11:13:20	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 11:13:25	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 11:13:30	0,00	0,00	1,05	2,00	-0,95	0
2017-4-21 11:13:35	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 11:13:40	0,00	0,00	1,05	1,87	-0,82	0
2017-4-21 11:13:45	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 11:13:50	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 11:13:55	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 11:14:0	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 11:14:5	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 11:14:10	0,00	0,00	1,05	2,00	-0,95	0
2017-4-21 11:14:15	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 11:14:20	0,00	0,00	1,05	2,00	-0,95	0
2017-4-21 11:14:25	0,00	0,00	1,05	2,00	-0,95	0
2017-4-21 11:14:30	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 11:14:35	0,00	0,00	1,05	1,87	-0,82	0
2017-4-21 11:14:40	0,00	0,00	1,05	2,08	-1,03	0
2017-4-21 11:14:45	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 11:14:50	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 11:14:55	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 11:15:0	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 11:15:5	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 11:15:10	0,00	0,00	1,05	1,82	-0,77	0
2017-4-21 11:15:15	0,00	0,00	1,05	1,87	-0,82	0
2017-4-21 11:15:20	0,00	0,00	1,05	1,87	-0,82	0
2017-4-21 11:15:25	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 11:15:30	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 11:15:35	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 11:15:40	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 11:15:45	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 11:15:50	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 11:15:55	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 11:16:0	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 11:16:5	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 11:16:10	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 11:16:15	0,00	0,00	1,05	2,08	-1,03	0
2017-4-21 11:16:20	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 11:16:25	0,00	0,00	1,05	2,08	-1,03	0
2017-4-21 11:16:30	0,00	0,00	1,05	2,08	-1,03	0
2017-4-21 11:16:35	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 11:16:40	0,00	0,00	1,05	2,08	-1,03	0
2017-4-21 11:16:45	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 11:16:50	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 11:16:55	0,00	0,00	1,05	2,13	-1,08	0
2017-4-21 11:17:0	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 11:17:5	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 11:17:10	0,00	0,00	1,05	2,08	-1,03	0
2017-4-21 11:17:15	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 11:17:20	0,00	0,00	1,05	2,08	-1,03	0
2017-4-21 11:17:25	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 11:17:30	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 11:17:35	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 11:17:40	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 11:17:45	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 11:17:50	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 11:17:55	0,00	0,00	1,05	1,78	-0,73	0
2017-4-21 11:18:0	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 11:18:5	0,00	0,00	1,05	1,87	-0,82	0
2017-4-21 11:18:10	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 11:18:15	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 11:18:20	0,00	0,00	1,05	2,08	-1,03	0
2017-4-21 11:18:25	0,00	0,00	1,05	2,00	-0,95	0
2017-4-21 11:18:30	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 11:18:35	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 11:18:40	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 11:18:45	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 11:18:50	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 11:18:55	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 11:19:0	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 11:19:5	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 11:19:11	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 11:19:16	0,00	0,00	1,05	2,08	-1,03	0
2017-4-21 11:19:21	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 11:19:26	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 11:19:31	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 11:19:36	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 11:19:41	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 11:19:46	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 11:19:51	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 11:19:56	0,00	0,00	1,05	2,08	-1,03	0
2017-4-21 11:20:1	0,00	0,00	1,05	2,00	-0,95	0
2017-4-21 11:20:6	0,00	0,00	1,05	2,00	-0,95	0
2017-4-21 11:20:11	0,00	0,00	1,05	2,00	-0,95	0
2017-4-21 11:20:16	0,00	0,00	1,05	2,00	-0,95	0
2017-4-21 11:20:21	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 11:20:26	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 11:20:31	0,00	0,00	1,05	2,00	-0,95	0
2017-4-21 11:20:36	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 11:20:41	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 11:20:46	0,00	0,00	1,05	2,08	-1,03	0
2017-4-21 11:20:51	0,00	0,00	1,05	1,87	-0,82	0
2017-4-21 11:20:56	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 11:21:1	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 11:21:6	0,00	0,00	1,05	2,00	-0,95	0
2017-4-21 11:21:11	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 11:21:16	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 11:21:21	0,00	0,00	1,05	2,08	-1,03	0
2017-4-21 11:21:26	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 11:21:31	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 11:21:36	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 11:21:41	0,00	0,00	1,05	2,00	-0,95	0
2017-4-21 11:21:46	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 11:21:51	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 11:21:56	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 11:22:1	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 11:22:6	0,00	0,00	1,05	2,08	-1,03	0
2017-4-21 11:22:11	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 11:22:16	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 11:22:21	0,00	0,00	1,05	2,08	-1,03	0
2017-4-21 11:22:26	0,00	0,00	1,05	1,95	-0,90	0
2017-4-21 11:22:31	0,00	0,00	1,05	2,08	-1,03	0
2017-4-21 11:22:36	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 11:22:41	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 11:22:46	0,00	0,00	1,05	2,08	-1,03	0
2017-4-21 11:22:51	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 11:22:56	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 11:23:1	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 11:23:6	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 11:23:11	0,00	0,00	1,05	1,91	-0,86	0
2017-4-21 11:23:16	0,00	0,00	1,05	2,08	-1,03	0
2017-4-21 11:23:21	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 11:23:26	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 11:23:31	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 11:23:36	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 11:23:41	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 11:23:46	0,00	0,00	1,05	2,04	-0,99	0
2017-4-21 11:23:51	0,00	0,00	1,05	1,87	-0,82	0
